_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,data_year,data_quarter,property_age,price_per_sqm,transaction_date,storey_start,storey_end,storey_mid,block_numeric
58306,2019-10,ANG MO KIO,3 ROOM,570,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1979,58 years 07 months,255000.0,2019,4,46,3805.9701492537315,2019-10-01,4,6,5.0,570
58307,2019-10,ANG MO KIO,3 ROOM,127,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1978,58 years,256000.0,2019,4,47,3820.89552238806,2019-10-01,4,6,5.0,127
58308,2019-10,ANG MO KIO,3 ROOM,533,ANG MO KIO AVE 5,04 TO 06,67.0,New Generation,1980,59 years 04 months,258000.0,2019,4,45,3850.7462686567164,2019-10-01,4,6,5.0,533
58309,2019-10,ANG MO KIO,3 ROOM,639,ANG MO KIO AVE 6,01 TO 03,68.0,New Generation,1980,59 years 11 months,258000.0,2019,4,45,3794.1176470588234,2019-10-01,1,3,2.0,639
58310,2019-10,ANG MO KIO,3 ROOM,435,ANG MO KIO AVE 10,04 TO 06,67.0,New Generation,1979,58 years 03 months,259000.0,2019,4,46,3865.6716417910447,2019-10-01,4,6,5.0,435
58311,2019-10,ANG MO KIO,3 ROOM,235,ANG MO KIO AVE 3,10 TO 12,67.0,New Generation,1977,56 years 11 months,263000.0,2019,4,48,3925.373134328358,2019-10-01,10,12,11.0,235
58312,2019-10,ANG MO KIO,3 ROOM,201,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1977,56 years 06 months,268000.0,2019,4,48,4000.0,2019-10-01,4,6,5.0,201
58313,2019-10,ANG MO KIO,3 ROOM,313,ANG MO KIO AVE 3,01 TO 03,73.0,New Generation,1978,57 years 03 months,270000.0,2019,4,47,3698.6301369863013,2019-10-01,1,3,2.0,313
58314,2019-10,ANG MO KIO,3 ROOM,565,ANG MO KIO AVE 3,10 TO 12,68.0,New Generation,1980,59 years 03 months,275000.0,2019,4,45,4044.1176470588234,2019-10-01,10,12,11.0,565
58315,2019-10,ANG MO KIO,3 ROOM,585,ANG MO KIO AVE 3,10 TO 12,67.0,New Generation,1979,58 years 09 months,275000.0,2019,4,46,4104.477611940299,2019-10-01,10,12,11.0,585
58316,2019-10,ANG MO KIO,3 ROOM,474,ANG MO KIO AVE 10,13 TO 15,67.0,New Generation,1984,63 years 05 months,277000.0,2019,4,41,4134.328358208955,2019-10-01,13,15,14.0,474
58317,2019-10,ANG MO KIO,3 ROOM,153,ANG MO KIO AVE 5,10 TO 12,68.0,New Generation,1981,60 years 03 months,278000.0,2019,4,44,4088.235294117647,2019-10-01,10,12,11.0,153
58318,2019-10,ANG MO KIO,3 ROOM,631,ANG MO KIO AVE 4,07 TO 09,67.0,New Generation,1985,64 years 03 months,278000.0,2019,4,40,4149.253731343284,2019-10-01,7,9,8.0,631
58319,2019-10,ANG MO KIO,3 ROOM,346,ANG MO KIO AVE 3,01 TO 03,73.0,New Generation,1978,57 years 06 months,280000.0,2019,4,47,3835.6164383561645,2019-10-01,1,3,2.0,346
58320,2019-10,ANG MO KIO,3 ROOM,512,ANG MO KIO AVE 8,04 TO 06,68.0,New Generation,1980,59 years 10 months,280000.0,2019,4,45,4117.64705882353,2019-10-01,4,6,5.0,512
58321,2019-10,ANG MO KIO,3 ROOM,623,ANG MO KIO AVE 9,10 TO 12,68.0,New Generation,1980,59 years 11 months,280000.0,2019,4,45,4117.64705882353,2019-10-01,10,12,11.0,623
58322,2019-10,ANG MO KIO,3 ROOM,624,ANG MO KIO AVE 4,07 TO 09,68.0,New Generation,1980,59 years 11 months,285000.0,2019,4,45,4191.176470588235,2019-10-01,7,9,8.0,624
58323,2019-10,ANG MO KIO,3 ROOM,720,ANG MO KIO AVE 6,01 TO 03,68.0,New Generation,1980,59 years 10 months,285000.0,2019,4,45,4191.176470588235,2019-10-01,1,3,2.0,720
58324,2019-10,ANG MO KIO,3 ROOM,621,ANG MO KIO AVE 9,04 TO 06,68.0,New Generation,1980,59 years 11 months,285000.0,2019,4,45,4191.176470588235,2019-10-01,4,6,5.0,621
58325,2019-10,ANG MO KIO,3 ROOM,549,ANG MO KIO AVE 10,13 TO 15,68.0,New Generation,1981,60 years 04 months,286000.0,2019,4,44,4205.882352941177,2019-10-01,13,15,14.0,549
58326,2019-10,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1981,60 years 03 months,290000.0,2019,4,44,4264.705882352941,2019-10-01,7,9,8.0,541
58327,2019-10,ANG MO KIO,3 ROOM,644,ANG MO KIO AVE 4,10 TO 12,75.0,New Generation,1980,60 years 01 month,303000.0,2019,4,45,4040.0,2019-10-01,10,12,11.0,644
58328,2019-10,ANG MO KIO,3 ROOM,473,ANG MO KIO AVE 10,10 TO 12,82.0,New Generation,1984,63 years 09 months,305000.0,2019,4,41,3719.512195121951,2019-10-01,10,12,11.0,473
58329,2019-10,ANG MO KIO,3 ROOM,152,ANG MO KIO AVE 5,07 TO 09,82.0,New Generation,1981,60 years 07 months,305000.0,2019,4,44,3719.512195121951,2019-10-01,7,9,8.0,152
58330,2019-10,ANG MO KIO,3 ROOM,331,ANG MO KIO AVE 1,10 TO 12,68.0,New Generation,1981,60 years 03 months,310000.0,2019,4,44,4558.823529411765,2019-10-01,10,12,11.0,331
58331,2019-10,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,10 TO 12,82.0,New Generation,1980,59 years 03 months,325000.0,2019,4,45,3963.4146341463415,2019-10-01,10,12,11.0,557
58332,2019-10,ANG MO KIO,3 ROOM,424,ANG MO KIO AVE 3,07 TO 09,73.0,New Generation,1979,58 years 03 months,335000.0,2019,4,46,4589.041095890411,2019-10-01,7,9,8.0,424
58333,2019-10,ANG MO KIO,3 ROOM,649,ANG MO KIO AVE 5,07 TO 09,89.0,New Generation,1980,60 years 01 month,340000.0,2019,4,45,3820.224719101124,2019-10-01,7,9,8.0,649
58334,2019-10,ANG MO KIO,3 ROOM,126,ANG MO KIO AVE 3,07 TO 09,82.0,New Generation,1978,57 years 11 months,348000.0,2019,4,47,4243.90243902439,2019-10-01,7,9,8.0,126
58335,2019-10,ANG MO KIO,3 ROOM,256,ANG MO KIO AVE 4,07 TO 09,88.0,New Generation,1977,56 years 09 months,348000.0,2019,4,48,3954.5454545454545,2019-10-01,7,9,8.0,256
58336,2019-10,ANG MO KIO,3 ROOM,319,ANG MO KIO AVE 1,10 TO 12,88.0,New Generation,1977,56 years 07 months,358000.0,2019,4,48,4068.181818181818,2019-10-01,10,12,11.0,319
58337,2019-10,ANG MO KIO,3 ROOM,114,ANG MO KIO AVE 4,10 TO 12,89.0,New Generation,1978,57 years 03 months,360000.0,2019,4,47,4044.9438202247193,2019-10-01,10,12,11.0,114
58338,2019-10,ANG MO KIO,3 ROOM,308A,ANG MO KIO AVE 1,04 TO 06,70.0,Model A,2012,91 years 11 months,400000.0,2019,4,13,5714.285714285715,2019-10-01,4,6,5.0,308
58339,2019-10,ANG MO KIO,4 ROOM,231,ANG MO KIO AVE 3,01 TO 03,92.0,New Generation,1977,56 years 11 months,275000.0,2019,4,48,2989.1304347826085,2019-10-01,1,3,2.0,231
58340,2019-10,ANG MO KIO,4 ROOM,105,ANG MO KIO AVE 4,07 TO 09,92.0,New Generation,1978,57 years 06 months,320000.0,2019,4,47,3478.2608695652175,2019-10-01,7,9,8.0,105
58341,2019-10,ANG MO KIO,4 ROOM,612,ANG MO KIO AVE 4,01 TO 03,91.0,New Generation,1980,59 years 10 months,333800.0,2019,4,45,3668.131868131868,2019-10-01,1,3,2.0,612
58342,2019-10,ANG MO KIO,4 ROOM,470,ANG MO KIO AVE 10,07 TO 09,92.0,New Generation,1979,59 years 01 month,340000.0,2019,4,46,3695.6521739130435,2019-10-01,7,9,8.0,470
58343,2019-10,ANG MO KIO,4 ROOM,233,ANG MO KIO AVE 3,04 TO 06,92.0,New Generation,1977,56 years 11 months,345000.0,2019,4,48,3750.0,2019-10-01,4,6,5.0,233
58344,2019-10,ANG MO KIO,4 ROOM,215,ANG MO KIO AVE 1,04 TO 06,88.0,New Generation,1976,55 years 06 months,360000.0,2019,4,49,4090.909090909091,2019-10-01,4,6,5.0,215
58345,2019-10,ANG MO KIO,4 ROOM,128,ANG MO KIO AVE 3,01 TO 03,92.0,New Generation,1978,57 years 11 months,360000.0,2019,4,47,3913.0434782608695,2019-10-01,1,3,2.0,128
58346,2019-10,ANG MO KIO,4 ROOM,403,ANG MO KIO AVE 10,10 TO 12,92.0,New Generation,1979,58 years 08 months,370000.0,2019,4,46,4021.7391304347825,2019-10-01,10,12,11.0,403
58347,2019-10,ANG MO KIO,4 ROOM,461,ANG MO KIO AVE 10,10 TO 12,92.0,New Generation,1980,59 years 04 months,378000.0,2019,4,45,4108.695652173913,2019-10-01,10,12,11.0,461
58348,2019-10,ANG MO KIO,4 ROOM,414,ANG MO KIO AVE 10,07 TO 09,92.0,New Generation,1979,58 years 11 months,383000.0,2019,4,46,4163.04347826087,2019-10-01,7,9,8.0,414
58349,2019-10,ANG MO KIO,4 ROOM,334,ANG MO KIO AVE 1,04 TO 06,92.0,New Generation,1982,61 years 04 months,385000.0,2019,4,43,4184.782608695652,2019-10-01,4,6,5.0,334
58350,2019-10,ANG MO KIO,4 ROOM,560,ANG MO KIO AVE 10,04 TO 06,92.0,New Generation,1980,59 years 05 months,388000.0,2019,4,45,4217.391304347826,2019-10-01,4,6,5.0,560
58351,2019-10,ANG MO KIO,4 ROOM,204,ANG MO KIO AVE 3,07 TO 09,92.0,New Generation,1977,56 years 04 months,395000.0,2019,4,48,4293.478260869565,2019-10-01,7,9,8.0,204
58352,2019-10,ANG MO KIO,4 ROOM,354,ANG MO KIO ST 32,28 TO 30,90.0,Model A,2001,80 years 11 months,592000.0,2019,4,24,6577.777777777777,2019-10-01,28,30,29.0,354
58353,2019-10,ANG MO KIO,4 ROOM,352,ANG MO KIO ST 32,13 TO 15,95.0,Model A,2001,81 years,593000.0,2019,4,24,6242.105263157895,2019-10-01,13,15,14.0,352
58354,2019-10,ANG MO KIO,4 ROOM,310C,ANG MO KIO AVE 1,04 TO 06,94.0,Model A,2012,91 years 11 months,615000.0,2019,4,13,6542.553191489362,2019-10-01,4,6,5.0,310
58355,2019-10,ANG MO KIO,4 ROOM,308B,ANG MO KIO AVE 1,16 TO 18,94.0,Model A,2012,92 years,670000.0,2019,4,13,7127.659574468085,2019-10-01,16,18,17.0,308
58356,2019-10,ANG MO KIO,4 ROOM,307C,ANG MO KIO AVE 1,19 TO 21,88.0,Model A,2012,92 years,695000.0,2019,4,13,7897.727272727273,2019-10-01,19,21,20.0,307
58357,2019-10,ANG MO KIO,4 ROOM,588A,ANG MO KIO ST 52,22 TO 24,90.0,DBSS,2011,90 years 10 months,738888.0,2019,4,14,8209.866666666667,2019-10-01,22,24,23.0,588
58358,2019-10,ANG MO KIO,4 ROOM,588D,ANG MO KIO ST 52,19 TO 21,91.0,DBSS,2011,90 years 10 months,750000.0,2019,4,14,8241.758241758242,2019-10-01,19,21,20.0,588
58359,2019-10,ANG MO KIO,5 ROOM,102,ANG MO KIO AVE 3,01 TO 03,127.0,Improved,1993,72 years 06 months,498000.0,2019,4,32,3921.259842519685,2019-10-01,1,3,2.0,102
58360,2019-10,ANG MO KIO,5 ROOM,501,ANG MO KIO AVE 5,07 TO 09,121.0,Improved,1981,60 years 04 months,515000.0,2019,4,44,4256.198347107438,2019-10-01,7,9,8.0,501
58361,2019-10,ANG MO KIO,5 ROOM,111,ANG MO KIO AVE 4,04 TO 06,117.0,Improved,1978,57 years 10 months,518000.0,2019,4,47,4427.350427350428,2019-10-01,4,6,5.0,111
58362,2019-10,ANG MO KIO,5 ROOM,111,ANG MO KIO AVE 4,10 TO 12,117.0,Improved,1978,57 years 10 months,520000.0,2019,4,47,4444.444444444444,2019-10-01,10,12,11.0,111
58363,2019-10,ANG MO KIO,5 ROOM,710,ANG MO KIO AVE 8,04 TO 06,117.0,Improved,1980,60 years,555000.0,2019,4,45,4743.589743589743,2019-10-01,4,6,5.0,710
58364,2019-10,ANG MO KIO,5 ROOM,437,ANG MO KIO AVE 10,19 TO 21,119.0,Improved,1979,58 years 03 months,560000.0,2019,4,46,4705.882352941177,2019-10-01,19,21,20.0,437
58365,2019-10,ANG MO KIO,5 ROOM,306,ANG MO KIO AVE 1,13 TO 15,123.0,Standard,1977,56 years 10 months,565000.0,2019,4,48,4593.495934959349,2019-10-01,13,15,14.0,306
58366,2019-10,ANG MO KIO,5 ROOM,305,ANG MO KIO AVE 1,10 TO 12,123.0,Standard,1977,56 years 10 months,570000.0,2019,4,48,4634.1463414634145,2019-10-01,10,12,11.0,305
58367,2019-10,ANG MO KIO,5 ROOM,521,ANG MO KIO AVE 5,13 TO 15,118.0,Improved,1980,59 years 10 months,615000.0,2019,4,45,5211.864406779661,2019-10-01,13,15,14.0,521
58368,2019-10,ANG MO KIO,5 ROOM,315B,ANG MO KIO ST 31,04 TO 06,110.0,Improved,2006,85 years 03 months,650000.0,2019,4,19,5909.090909090909,2019-10-01,4,6,5.0,315
58369,2019-10,ANG MO KIO,5 ROOM,725,ANG MO KIO AVE 6,13 TO 15,119.0,Improved,1980,59 years 08 months,678000.0,2019,4,45,5697.4789915966385,2019-10-01,13,15,14.0,725
58370,2019-10,ANG MO KIO,5 ROOM,588A,ANG MO KIO ST 52,01 TO 03,112.0,DBSS,2011,90 years 10 months,750000.0,2019,4,14,6696.428571428572,2019-10-01,1,3,2.0,588
58371,2019-10,ANG MO KIO,5 ROOM,352,ANG MO KIO ST 32,19 TO 21,110.0,Improved,2001,81 years 01 month,760000.0,2019,4,24,6909.090909090909,2019-10-01,19,21,20.0,352
58372,2019-10,ANG MO KIO,5 ROOM,309A,ANG MO KIO ST 31,22 TO 24,110.0,Improved,2006,85 years 07 months,820000.0,2019,4,19,7454.545454545455,2019-10-01,22,24,23.0,309
58373,2019-10,ANG MO KIO,5 ROOM,588A,ANG MO KIO ST 52,10 TO 12,112.0,DBSS,2011,90 years 10 months,825000.0,2019,4,14,7366.071428571428,2019-10-01,10,12,11.0,588
58374,2019-10,ANG MO KIO,5 ROOM,588C,ANG MO KIO ST 52,10 TO 12,117.0,DBSS,2011,90 years 10 months,870000.0,2019,4,14,7435.897435897436,2019-10-01,10,12,11.0,588
58375,2019-10,BEDOK,2 ROOM,534,BEDOK NTH ST 3,01 TO 03,45.0,Improved,1986,65 years 05 months,210000.0,2019,4,39,4666.666666666667,2019-10-01,1,3,2.0,534
58376,2019-10,BEDOK,2 ROOM,534,BEDOK NTH ST 3,07 TO 09,45.0,Improved,1986,65 years 04 months,210000.0,2019,4,39,4666.666666666667,2019-10-01,7,9,8.0,534
58377,2019-10,BEDOK,3 ROOM,501,BEDOK NTH ST 3,07 TO 09,59.0,Improved,1978,57 years 06 months,223000.0,2019,4,47,3779.6610169491523,2019-10-01,7,9,8.0,501
58378,2019-10,BEDOK,3 ROOM,75,BEDOK NTH RD,01 TO 03,59.0,Improved,1978,57 years 03 months,228000.0,2019,4,47,3864.406779661017,2019-10-01,1,3,2.0,75
58379,2019-10,BEDOK,3 ROOM,537,BEDOK NTH ST 3,04 TO 06,68.0,New Generation,1980,59 years 04 months,233000.0,2019,4,45,3426.470588235294,2019-10-01,4,6,5.0,537
58380,2019-10,BEDOK,3 ROOM,540,BEDOK NTH ST 3,01 TO 03,68.0,New Generation,1980,59 years 09 months,235000.0,2019,4,45,3455.8823529411766,2019-10-01,1,3,2.0,540
58381,2019-10,BEDOK,3 ROOM,19,CHAI CHEE RD,04 TO 06,65.0,Improved,1972,51 years 10 months,243000.0,2019,4,53,3738.4615384615386,2019-10-01,4,6,5.0,19
58382,2019-10,BEDOK,3 ROOM,123,BEDOK NTH ST 2,01 TO 03,67.0,New Generation,1978,57 years 05 months,245000.0,2019,4,47,3656.716417910448,2019-10-01,1,3,2.0,123
58383,2019-10,BEDOK,3 ROOM,100,BEDOK NTH AVE 4,07 TO 09,67.0,New Generation,1978,58 years 02 months,248000.0,2019,4,47,3701.492537313433,2019-10-01,7,9,8.0,100
58384,2019-10,BEDOK,3 ROOM,502,BEDOK NTH ST 3,10 TO 12,59.0,Improved,1978,57 years 07 months,249000.0,2019,4,47,4220.338983050848,2019-10-01,10,12,11.0,502
58385,2019-10,BEDOK,3 ROOM,529,BEDOK NTH ST 3,10 TO 12,68.0,New Generation,1979,58 years 10 months,250000.0,2019,4,46,3676.470588235294,2019-10-01,10,12,11.0,529
58386,2019-10,BEDOK,3 ROOM,76,BEDOK NTH RD,13 TO 15,59.0,Improved,1978,57 years 03 months,254000.0,2019,4,47,4305.0847457627115,2019-10-01,13,15,14.0,76
58387,2019-10,BEDOK,3 ROOM,103,BEDOK RESERVOIR RD,01 TO 03,67.0,New Generation,1985,64 years 08 months,255000.0,2019,4,40,3805.9701492537315,2019-10-01,1,3,2.0,103
58388,2019-10,BEDOK,3 ROOM,55,CHAI CHEE DR,04 TO 06,75.0,Model A,1984,63 years 06 months,255000.0,2019,4,41,3400.0,2019-10-01,4,6,5.0,55
58389,2019-10,BEDOK,3 ROOM,520,BEDOK NTH AVE 1,01 TO 03,67.0,New Generation,1979,58 years 09 months,260000.0,2019,4,46,3880.597014925373,2019-10-01,1,3,2.0,520
58390,2019-10,BEDOK,3 ROOM,522,BEDOK NTH AVE 1,04 TO 06,67.0,New Generation,1979,58 years 11 months,260000.0,2019,4,46,3880.597014925373,2019-10-01,4,6,5.0,522
58391,2019-10,BEDOK,3 ROOM,109,BEDOK NTH RD,04 TO 06,67.0,New Generation,1977,56 years 10 months,260000.0,2019,4,48,3880.597014925373,2019-10-01,4,6,5.0,109
58392,2019-10,BEDOK,3 ROOM,426,BEDOK NTH RD,01 TO 03,67.0,New Generation,1979,58 years 03 months,262000.0,2019,4,46,3910.4477611940297,2019-10-01,1,3,2.0,426
58393,2019-10,BEDOK,3 ROOM,74,BEDOK NTH RD,04 TO 06,59.0,Improved,1978,57 years 03 months,262000.0,2019,4,47,4440.677966101695,2019-10-01,4,6,5.0,74
58394,2019-10,BEDOK,3 ROOM,533,BEDOK NTH ST 3,13 TO 15,68.0,New Generation,1980,59 years 03 months,263000.0,2019,4,45,3867.6470588235293,2019-10-01,13,15,14.0,533
58395,2019-10,BEDOK,3 ROOM,57,NEW UPP CHANGI RD,07 TO 09,60.0,Improved,1985,65 years 01 month,268000.0,2019,4,40,4466.666666666667,2019-10-01,7,9,8.0,57
58396,2019-10,BEDOK,3 ROOM,412,BEDOK NTH AVE 2,01 TO 03,67.0,New Generation,1979,58 years 07 months,270000.0,2019,4,46,4029.8507462686566,2019-10-01,1,3,2.0,412
58397,2019-10,BEDOK,3 ROOM,69,BEDOK STH AVE 3,04 TO 06,67.0,New Generation,1978,57 years 05 months,270000.0,2019,4,47,4029.8507462686566,2019-10-01,4,6,5.0,69
58398,2019-10,BEDOK,3 ROOM,554,BEDOK NTH ST 3,04 TO 06,68.0,New Generation,1980,59 years 08 months,275000.0,2019,4,45,4044.1176470588234,2019-10-01,4,6,5.0,554
58399,2019-10,BEDOK,3 ROOM,116,BEDOK NTH RD,10 TO 12,73.0,New Generation,1978,57 years 07 months,280000.0,2019,4,47,3835.6164383561645,2019-10-01,10,12,11.0,116
58400,2019-10,BEDOK,3 ROOM,525,BEDOK NTH ST 3,04 TO 06,67.0,New Generation,1979,58 years 09 months,280000.0,2019,4,46,4179.104477611941,2019-10-01,4,6,5.0,525
58401,2019-10,BEDOK,3 ROOM,116,BEDOK RESERVOIR RD,04 TO 06,67.0,New Generation,1986,65 years 05 months,280000.0,2019,4,39,4179.104477611941,2019-10-01,4,6,5.0,116
58402,2019-10,BEDOK,3 ROOM,33,BEDOK STH AVE 2,07 TO 09,73.0,New Generation,1978,57 years 05 months,280000.0,2019,4,47,3835.6164383561645,2019-10-01,7,9,8.0,33
58403,2019-10,BEDOK,3 ROOM,45,CHAI CHEE ST,07 TO 09,68.0,New Generation,1980,59 years 07 months,280000.0,2019,4,45,4117.64705882353,2019-10-01,7,9,8.0,45
58404,2019-10,BEDOK,3 ROOM,150,BEDOK RESERVOIR RD,04 TO 06,63.0,Simplified,1988,67 years 09 months,285000.0,2019,4,37,4523.809523809524,2019-10-01,4,6,5.0,150
58405,2019-10,BEDOK,3 ROOM,529,BEDOK NTH ST 3,07 TO 09,68.0,New Generation,1979,58 years 10 months,287000.0,2019,4,46,4220.588235294118,2019-10-01,7,9,8.0,529
58406,2019-10,BEDOK,3 ROOM,138,BEDOK NTH ST 2,10 TO 12,67.0,New Generation,1978,57 years 07 months,288000.0,2019,4,47,4298.507462686567,2019-10-01,10,12,11.0,138
58407,2019-10,BEDOK,3 ROOM,616,BEDOK RESERVOIR RD,04 TO 06,68.0,New Generation,1982,61 years 07 months,293000.0,2019,4,43,4308.823529411765,2019-10-01,4,6,5.0,616
58408,2019-10,BEDOK,3 ROOM,425,BEDOK NTH RD,10 TO 12,67.0,New Generation,1979,58 years 03 months,295000.0,2019,4,46,4402.985074626866,2019-10-01,10,12,11.0,425
58409,2019-10,BEDOK,3 ROOM,116,BEDOK RESERVOIR RD,04 TO 06,67.0,New Generation,1986,65 years 06 months,295000.0,2019,4,39,4402.985074626866,2019-10-01,4,6,5.0,116
58410,2019-10,BEDOK,3 ROOM,609,BEDOK RESERVOIR RD,07 TO 09,67.0,New Generation,1982,61 years 09 months,298000.0,2019,4,43,4447.761194029851,2019-10-01,7,9,8.0,609
58411,2019-10,BEDOK,3 ROOM,134,BEDOK NTH ST 2,07 TO 09,67.0,New Generation,1978,57 years 07 months,300000.0,2019,4,47,4477.611940298508,2019-10-01,7,9,8.0,134
58412,2019-10,BEDOK,3 ROOM,57,NEW UPP CHANGI RD,04 TO 06,60.0,Improved,1985,65 years 01 month,300000.0,2019,4,40,5000.0,2019-10-01,4,6,5.0,57
58413,2019-10,BEDOK,3 ROOM,401,BEDOK NTH AVE 3,10 TO 12,67.0,New Generation,1979,58 years 08 months,303000.0,2019,4,46,4522.388059701492,2019-10-01,10,12,11.0,401
58414,2019-10,BEDOK,3 ROOM,116,BEDOK NTH RD,07 TO 09,73.0,New Generation,1978,57 years 07 months,310000.0,2019,4,47,4246.575342465753,2019-10-01,7,9,8.0,116
58415,2019-10,BEDOK,3 ROOM,418,BEDOK NTH AVE 2,04 TO 06,67.0,New Generation,1978,58 years 01 month,315000.0,2019,4,47,4701.492537313433,2019-10-01,4,6,5.0,418
58416,2019-10,BEDOK,3 ROOM,201,BEDOK NTH ST 1,01 TO 03,73.0,New Generation,1979,58 years 09 months,315000.0,2019,4,46,4315.068493150685,2019-10-01,1,3,2.0,201
58417,2019-10,BEDOK,3 ROOM,526,BEDOK NTH ST 3,13 TO 15,82.0,New Generation,1979,58 years 10 months,320000.0,2019,4,46,3902.439024390244,2019-10-01,13,15,14.0,526
58418,2019-10,BEDOK,3 ROOM,420,BEDOK NTH ST 1,10 TO 12,68.0,New Generation,1979,58 years 03 months,320000.0,2019,4,46,4705.882352941177,2019-10-01,10,12,11.0,420
58419,2019-10,BEDOK,3 ROOM,54,CHAI CHEE ST,04 TO 06,82.0,New Generation,1981,60 years 07 months,320000.0,2019,4,44,3902.439024390244,2019-10-01,4,6,5.0,54
58420,2019-10,BEDOK,3 ROOM,58,CHAI CHEE DR,04 TO 06,75.0,Model A,1983,63 years 02 months,325000.0,2019,4,42,4333.333333333333,2019-10-01,4,6,5.0,58
58421,2019-10,BEDOK,3 ROOM,45,CHAI CHEE ST,04 TO 06,82.0,New Generation,1980,59 years 07 months,325000.0,2019,4,45,3963.4146341463415,2019-10-01,4,6,5.0,45
58422,2019-10,BEDOK,3 ROOM,100,BEDOK NTH AVE 4,10 TO 12,82.0,New Generation,1978,58 years 02 months,332000.0,2019,4,47,4048.7804878048782,2019-10-01,10,12,11.0,100
58423,2019-10,BEDOK,3 ROOM,24,NEW UPP CHANGI RD,13 TO 15,73.0,New Generation,1978,57 years 11 months,380000.0,2019,4,47,5205.479452054795,2019-10-01,13,15,14.0,24
58424,2019-10,BEDOK,4 ROOM,34,BEDOK STH AVE 2,07 TO 09,90.0,Improved,1977,56 years 11 months,318000.0,2019,4,48,3533.3333333333335,2019-10-01,7,9,8.0,34
58425,2019-10,BEDOK,4 ROOM,142,BEDOK RESERVOIR RD,07 TO 09,84.0,Simplified,1986,66 years 01 month,320000.0,2019,4,39,3809.5238095238096,2019-10-01,7,9,8.0,142
58426,2019-10,BEDOK,4 ROOM,43,BEDOK STH RD,07 TO 09,84.0,Improved,1977,56 years 11 months,322000.0,2019,4,48,3833.3333333333335,2019-10-01,7,9,8.0,43
58427,2019-10,BEDOK,4 ROOM,37,BEDOK STH AVE 2,07 TO 09,84.0,Improved,1977,57 years,325000.0,2019,4,48,3869.0476190476193,2019-10-01,7,9,8.0,37
