_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,data_year,data_quarter,property_age,price_per_sqm,transaction_date,storey_start,storey_end,storey_mid,block_numeric
143897,2023-07,ANG MO KIO,2 ROOM,406,ANG MO KIO AVE 10,04 TO 06,44.0,Improved,1979,54 years 11 months,290000.0,2023,3,46,6590.909090909091,2023-07-01,4,6,5.0,406
143898,2023-07,ANG MO KIO,3 ROOM,540,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,56 years 07 months,328000.0,2023,3,44,4823.529411764706,2023-07-01,1,3,2.0,540
143899,2023-07,ANG MO KIO,3 ROOM,606,ANG MO KIO AVE 5,04 TO 06,67.0,New Generation,1980,56 years,345000.0,2023,3,45,5149.253731343284,2023-07-01,4,6,5.0,606
143900,2023-07,ANG MO KIO,3 ROOM,329,ANG MO KIO AVE 3,01 TO 03,73.0,New Generation,1978,53 years 07 months,350000.0,2023,3,47,4794.520547945205,2023-07-01,1,3,2.0,329
143901,2023-07,ANG MO KIO,3 ROOM,150,ANG MO KIO AVE 5,01 TO 03,68.0,New Generation,1981,56 years 07 months,350000.0,2023,3,44,5147.058823529412,2023-07-01,1,3,2.0,150
143902,2023-07,ANG MO KIO,3 ROOM,330,ANG MO KIO AVE 1,10 TO 12,68.0,New Generation,1981,56 years 07 months,360000.0,2023,3,44,5294.117647058823,2023-07-01,10,12,11.0,330
143903,2023-07,ANG MO KIO,3 ROOM,331,ANG MO KIO AVE 1,04 TO 06,68.0,New Generation,1981,56 years 07 months,365000.0,2023,3,44,5367.64705882353,2023-07-01,4,6,5.0,331
143904,2023-07,ANG MO KIO,3 ROOM,610,ANG MO KIO AVE 4,10 TO 12,68.0,New Generation,1980,56 years 05 months,367000.0,2023,3,45,5397.058823529412,2023-07-01,10,12,11.0,610
143905,2023-07,ANG MO KIO,3 ROOM,610,ANG MO KIO AVE 4,10 TO 12,68.0,New Generation,1980,56 years 05 months,368000.0,2023,3,45,5411.764705882353,2023-07-01,10,12,11.0,610
143906,2023-07,ANG MO KIO,3 ROOM,610,ANG MO KIO AVE 4,07 TO 09,68.0,New Generation,1980,56 years 06 months,371000.0,2023,3,45,5455.882352941177,2023-07-01,7,9,8.0,610
143907,2023-07,ANG MO KIO,3 ROOM,331,ANG MO KIO AVE 1,04 TO 06,68.0,New Generation,1981,56 years 07 months,375000.0,2023,3,44,5514.705882352941,2023-07-01,4,6,5.0,331
143908,2023-07,ANG MO KIO,3 ROOM,328,ANG MO KIO AVE 3,07 TO 09,73.0,New Generation,1978,54 years 03 months,375000.0,2023,3,47,5136.986301369863,2023-07-01,7,9,8.0,328
143909,2023-07,ANG MO KIO,3 ROOM,502,ANG MO KIO AVE 5,07 TO 09,68.0,New Generation,1981,56 years 06 months,375000.0,2023,3,44,5514.705882352941,2023-07-01,7,9,8.0,502
143910,2023-07,ANG MO KIO,3 ROOM,442,ANG MO KIO AVE 10,04 TO 06,67.0,New Generation,1979,55 years 02 months,380000.0,2023,3,46,5671.641791044776,2023-07-01,4,6,5.0,442
143911,2023-07,ANG MO KIO,3 ROOM,466,ANG MO KIO AVE 10,07 TO 09,67.0,New Generation,1984,60 years 03 months,380000.0,2023,3,41,5671.641791044776,2023-07-01,7,9,8.0,466
143912,2023-07,ANG MO KIO,3 ROOM,178,ANG MO KIO AVE 4,10 TO 12,68.0,New Generation,1981,56 years 10 months,380000.0,2023,3,44,5588.235294117647,2023-07-01,10,12,11.0,178
143913,2023-07,ANG MO KIO,3 ROOM,503,ANG MO KIO AVE 5,01 TO 03,68.0,New Generation,1981,56 years 07 months,380000.0,2023,3,44,5588.235294117647,2023-07-01,1,3,2.0,503
143914,2023-07,ANG MO KIO,3 ROOM,462,ANG MO KIO AVE 10,01 TO 03,82.0,New Generation,1980,55 years 08 months,385000.0,2023,3,45,4695.121951219512,2023-07-01,1,3,2.0,462
143915,2023-07,ANG MO KIO,3 ROOM,466,ANG MO KIO AVE 10,10 TO 12,67.0,New Generation,1984,60 years 04 months,386000.0,2023,3,41,5761.194029850746,2023-07-01,10,12,11.0,466
143916,2023-07,ANG MO KIO,3 ROOM,639,ANG MO KIO AVE 6,07 TO 09,68.0,New Generation,1980,56 years 02 months,386000.0,2023,3,45,5676.470588235294,2023-07-01,7,9,8.0,639
