_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,data_year,data_quarter,property_age,price_per_sqm,transaction_date,storey_start,storey_end,storey_mid,block_numeric
144175,2023-10,ANG MO KIO,3 ROOM,213,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1976,51 years 06 months,380000.0,2023,4,49,5671.641791044776,2023-10-01,4,6,5.0,213
144176,2023-10,ANG MO KIO,3 ROOM,180,ANG MO KIO AVE 5,04 TO 06,68.0,New Generation,1981,56 years 07 months,382000.0,2023,4,44,5617.64705882353,2023-10-01,4,6,5.0,180
144177,2023-10,ANG MO KIO,3 ROOM,461,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1980,55 years 05 months,388000.0,2023,4,45,5705.882352941177,2023-10-01,7,9,8.0,461
144178,2023-10,ANG MO KIO,3 ROOM,110,ANG MO KIO AVE 4,04 TO 06,67.0,New Generation,1978,53 years 11 months,388000.0,2023,4,47,5791.044776119403,2023-10-01,4,6,5.0,110
144179,2023-10,ANG MO KIO,3 ROOM,644,ANG MO KIO AVE 4,01 TO 03,75.0,New Generation,1980,56 years 01 month,388000.0,2023,4,45,5173.333333333333,2023-10-01,1,3,2.0,644
144180,2023-10,ANG MO KIO,3 ROOM,152,ANG MO KIO AVE 5,10 TO 12,68.0,New Generation,1981,56 years 08 months,390000.0,2023,4,44,5735.294117647059,2023-10-01,10,12,11.0,152
144181,2023-10,ANG MO KIO,3 ROOM,404,ANG MO KIO AVE 10,04 TO 06,67.0,New Generation,1979,54 years 07 months,390000.0,2023,4,46,5820.895522388059,2023-10-01,4,6,5.0,404
144182,2023-10,ANG MO KIO,3 ROOM,114,ANG MO KIO AVE 4,10 TO 12,74.0,New Generation,1978,53 years 03 months,395000.0,2023,4,47,5337.8378378378375,2023-10-01,10,12,11.0,114
144183,2023-10,ANG MO KIO,3 ROOM,646,ANG MO KIO AVE 6,01 TO 03,75.0,New Generation,1980,56 years 01 month,395000.0,2023,4,45,5266.666666666667,2023-10-01,1,3,2.0,646
144184,2023-10,ANG MO KIO,3 ROOM,502,ANG MO KIO AVE 5,10 TO 12,68.0,New Generation,1981,56 years 03 months,399000.0,2023,4,44,5867.64705882353,2023-10-01,10,12,11.0,502
144185,2023-10,ANG MO KIO,3 ROOM,457,ANG MO KIO AVE 10,10 TO 12,75.0,New Generation,1980,55 years 04 months,400000.0,2023,4,45,5333.333333333333,2023-10-01,10,12,11.0,457
144186,2023-10,ANG MO KIO,3 ROOM,533,ANG MO KIO AVE 5,10 TO 12,67.0,New Generation,1980,55 years 05 months,405000.0,2023,4,45,6044.776119402985,2023-10-01,10,12,11.0,533
144187,2023-10,ANG MO KIO,3 ROOM,646,ANG MO KIO AVE 6,10 TO 12,75.0,New Generation,1980,56 years 02 months,408888.0,2023,4,45,5451.84,2023-10-01,10,12,11.0,646
144188,2023-10,ANG MO KIO,3 ROOM,512,ANG MO KIO AVE 8,10 TO 12,68.0,New Generation,1980,55 years 10 months,410000.0,2023,4,45,6029.411764705882,2023-10-01,10,12,11.0,512
144189,2023-10,ANG MO KIO,3 ROOM,319,ANG MO KIO AVE 1,04 TO 06,73.0,New Generation,1977,52 years 08 months,412000.0,2023,4,48,5643.835616438356,2023-10-01,4,6,5.0,319
144190,2023-10,ANG MO KIO,3 ROOM,117,ANG MO KIO AVE 4,07 TO 09,74.0,New Generation,1978,53 years 07 months,415000.0,2023,4,47,5608.108108108108,2023-10-01,7,9,8.0,117
144191,2023-10,ANG MO KIO,3 ROOM,418,ANG MO KIO AVE 10,13 TO 15,74.0,New Generation,1979,54 years 11 months,418000.0,2023,4,46,5648.648648648648,2023-10-01,13,15,14.0,418
144192,2023-10,ANG MO KIO,3 ROOM,422,ANG MO KIO AVE 3,01 TO 03,73.0,New Generation,1979,54 years 04 months,420000.0,2023,4,46,5753.424657534247,2023-10-01,1,3,2.0,422
144193,2023-10,ANG MO KIO,3 ROOM,117,ANG MO KIO AVE 4,07 TO 09,74.0,New Generation,1978,53 years 07 months,423000.0,2023,4,47,5716.216216216216,2023-10-01,7,9,8.0,117
144194,2023-10,ANG MO KIO,3 ROOM,466,ANG MO KIO AVE 10,01 TO 03,82.0,New Generation,1984,60 years,425000.0,2023,4,41,5182.926829268293,2023-10-01,1,3,2.0,466
144195,2023-10,ANG MO KIO,3 ROOM,509,ANG MO KIO AVE 8,01 TO 03,81.0,New Generation,1980,55 years 09 months,425000.0,2023,4,45,5246.913580246914,2023-10-01,1,3,2.0,509
144196,2023-10,ANG MO KIO,4 ROOM,639,ANG MO KIO AVE 6,01 TO 03,92.0,New Generation,1980,55 years 11 months,428000.0,2023,4,45,4652.173913043478,2023-10-01,1,3,2.0,639
144197,2023-10,ANG MO KIO,3 ROOM,523,ANG MO KIO AVE 5,10 TO 12,68.0,New Generation,1980,55 years 10 months,428000.0,2023,4,45,6294.117647058823,2023-10-01,10,12,11.0,523
144198,2023-10,ANG MO KIO,3 ROOM,118,ANG MO KIO AVE 4,04 TO 06,74.0,New Generation,1978,53 years 08 months,428888.0,2023,4,47,5795.783783783784,2023-10-01,4,6,5.0,118
144199,2023-10,ANG MO KIO,3 ROOM,348,ANG MO KIO AVE 3,07 TO 09,73.0,New Generation,1978,53 years 07 months,430000.0,2023,4,47,5890.41095890411,2023-10-01,7,9,8.0,348
144200,2023-10,ANG MO KIO,4 ROOM,612,ANG MO KIO AVE 4,04 TO 06,91.0,New Generation,1980,55 years 10 months,450000.0,2023,4,45,4945.054945054945,2023-10-01,4,6,5.0,612
144201,2023-10,ANG MO KIO,4 ROOM,413,ANG MO KIO AVE 10,01 TO 03,92.0,New Generation,1979,54 years 10 months,455000.0,2023,4,46,4945.652173913043,2023-10-01,1,3,2.0,413
144202,2023-10,ANG MO KIO,4 ROOM,639,ANG MO KIO AVE 6,10 TO 12,92.0,New Generation,1980,56 years,478000.0,2023,4,45,5195.652173913043,2023-10-01,10,12,11.0,639
144203,2023-10,ANG MO KIO,4 ROOM,474,ANG MO KIO AVE 10,07 TO 09,91.0,New Generation,1984,59 years 04 months,480000.0,2023,4,41,5274.725274725275,2023-10-01,7,9,8.0,474
144204,2023-10,ANG MO KIO,4 ROOM,546,ANG MO KIO AVE 10,10 TO 12,92.0,New Generation,1981,56 years 03 months,480000.0,2023,4,44,5217.391304347826,2023-10-01,10,12,11.0,546
144205,2023-10,ANG MO KIO,4 ROOM,470,ANG MO KIO AVE 10,10 TO 12,92.0,New Generation,1979,55 years 02 months,485000.0,2023,4,46,5271.739130434783,2023-10-01,10,12,11.0,470
144206,2023-10,ANG MO KIO,3 ROOM,455A,ANG MO KIO ST 44,04 TO 06,68.0,Model A,2018,93 years 06 months,485000.0,2023,4,7,7132.35294117647,2023-10-01,4,6,5.0,455
144207,2023-10,ANG MO KIO,4 ROOM,612,ANG MO KIO AVE 4,07 TO 09,91.0,New Generation,1980,55 years 11 months,490000.0,2023,4,45,5384.615384615385,2023-10-01,7,9,8.0,612
144208,2023-10,ANG MO KIO,4 ROOM,559,ANG MO KIO AVE 10,04 TO 06,92.0,New Generation,1980,55 years 04 months,500000.0,2023,4,45,5434.782608695652,2023-10-01,4,6,5.0,559
144209,2023-10,ANG MO KIO,4 ROOM,537,ANG MO KIO AVE 5,10 TO 12,92.0,New Generation,1980,55 years 05 months,500000.0,2023,4,45,5434.782608695652,2023-10-01,10,12,11.0,537
144210,2023-10,ANG MO KIO,4 ROOM,413,ANG MO KIO AVE 10,10 TO 12,92.0,New Generation,1979,54 years 11 months,515000.0,2023,4,46,5597.826086956522,2023-10-01,10,12,11.0,413
144211,2023-10,ANG MO KIO,4 ROOM,606,ANG MO KIO AVE 5,04 TO 06,91.0,New Generation,1980,55 years 09 months,518000.0,2023,4,45,5692.307692307692,2023-10-01,4,6,5.0,606
144212,2023-10,ANG MO KIO,3 ROOM,329,ANG MO KIO AVE 3,07 TO 09,88.0,New Generation,1978,53 years 04 months,530000.0,2023,4,47,6022.727272727273,2023-10-01,7,9,8.0,329
144213,2023-10,ANG MO KIO,4 ROOM,512,ANG MO KIO AVE 8,10 TO 12,93.0,New Generation,1980,55 years 11 months,538000.0,2023,4,45,5784.94623655914,2023-10-01,10,12,11.0,512
144214,2023-10,ANG MO KIO,4 ROOM,324,ANG MO KIO AVE 3,10 TO 12,98.0,New Generation,1978,54 years,553000.0,2023,4,47,5642.857142857143,2023-10-01,10,12,11.0,324
144215,2023-10,ANG MO KIO,4 ROOM,605,ANG MO KIO AVE 5,04 TO 06,91.0,New Generation,1980,55 years 08 months,580000.0,2023,4,45,6373.626373626374,2023-10-01,4,6,5.0,605
144216,2023-10,ANG MO KIO,5 ROOM,402,ANG MO KIO AVE 10,01 TO 03,119.0,Improved,1979,54 years 08 months,612000.0,2023,4,46,5142.857142857143,2023-10-01,1,3,2.0,402
144217,2023-10,ANG MO KIO,5 ROOM,545,ANG MO KIO AVE 10,19 TO 21,118.0,Improved,1981,56 years 04 months,638000.0,2023,4,44,5406.779661016949,2023-10-01,19,21,20.0,545
144218,2023-10,ANG MO KIO,4 ROOM,627,ANG MO KIO AVE 9,04 TO 06,112.0,Model A,1993,68 years 06 months,650000.0,2023,4,32,5803.571428571428,2023-10-01,4,6,5.0,627
144219,2023-10,ANG MO KIO,5 ROOM,401,ANG MO KIO AVE 10,22 TO 24,119.0,Improved,1979,54 years 08 months,685000.0,2023,4,46,5756.302521008403,2023-10-01,22,24,23.0,401
144220,2023-10,ANG MO KIO,5 ROOM,458,ANG MO KIO AVE 10,22 TO 24,120.0,Improved,1980,55 years 04 months,690000.0,2023,4,45,5750.0,2023-10-01,22,24,23.0,458
144221,2023-10,ANG MO KIO,5 ROOM,306,ANG MO KIO AVE 1,13 TO 15,123.0,Standard,1977,52 years 11 months,698888.0,2023,4,48,5682.016260162602,2023-10-01,13,15,14.0,306
144222,2023-10,ANG MO KIO,5 ROOM,439,ANG MO KIO AVE 10,16 TO 18,119.0,Improved,1979,54 years 04 months,713800.0,2023,4,46,5998.319327731092,2023-10-01,16,18,17.0,439
144223,2023-10,ANG MO KIO,4 ROOM,309A,ANG MO KIO ST 31,07 TO 09,90.0,Model A,2006,81 years 06 months,718000.0,2023,4,19,7977.777777777777,2023-10-01,7,9,8.0,309
144224,2023-10,ANG MO KIO,4 ROOM,352,ANG MO KIO ST 32,04 TO 06,95.0,Model A,2001,77 years 01 month,726000.0,2023,4,24,7642.105263157895,2023-10-01,4,6,5.0,352
144225,2023-10,ANG MO KIO,4 ROOM,307A,ANG MO KIO AVE 1,01 TO 03,95.0,Model A,2012,88 years,730000.0,2023,4,13,7684.210526315789,2023-10-01,1,3,2.0,307
144226,2023-10,ANG MO KIO,4 ROOM,596D,ANG MO KIO ST 52,16 TO 18,91.0,Model A,2003,78 years 03 months,740000.0,2023,4,22,8131.868131868132,2023-10-01,16,18,17.0,596
144227,2023-10,ANG MO KIO,5 ROOM,350,ANG MO KIO ST 32,01 TO 03,110.0,Improved,2001,77 years 03 months,750000.0,2023,4,24,6818.181818181818,2023-10-01,1,3,2.0,350
144228,2023-10,ANG MO KIO,5 ROOM,352,ANG MO KIO ST 32,10 TO 12,110.0,Improved,2001,77 years 01 month,788000.0,2023,4,24,7163.636363636364,2023-10-01,10,12,11.0,352
144229,2023-10,ANG MO KIO,4 ROOM,316A,ANG MO KIO ST 31,28 TO 30,95.0,Model A,2006,81 years 06 months,833000.0,2023,4,19,8768.421052631578,2023-10-01,28,30,29.0,316
144230,2023-10,ANG MO KIO,5 ROOM,617,ANG MO KIO AVE 4,07 TO 09,132.0,Model A,1996,71 years 09 months,838000.0,2023,4,29,6348.484848484848,2023-10-01,7,9,8.0,617
144231,2023-10,ANG MO KIO,5 ROOM,315A,ANG MO KIO ST 31,25 TO 27,110.0,Improved,2006,81 years 07 months,855000.0,2023,4,19,7772.727272727273,2023-10-01,25,27,26.0,315
144232,2023-10,ANG MO KIO,4 ROOM,590A,ANG MO KIO ST 51,04 TO 06,93.0,Model A,2019,94 years 05 months,870000.0,2023,4,6,9354.838709677419,2023-10-01,4,6,5.0,590
144233,2023-10,ANG MO KIO,4 ROOM,260B,ANG MO KIO ST 21,10 TO 12,92.0,Model A,2018,93 years 10 months,915000.0,2023,4,7,9945.652173913044,2023-10-01,10,12,11.0,260
144234,2023-10,ANG MO KIO,4 ROOM,260B,ANG MO KIO ST 21,13 TO 15,93.0,Model A,2018,93 years 08 months,920000.0,2023,4,7,9892.47311827957,2023-10-01,13,15,14.0,260
144235,2023-10,ANG MO KIO,4 ROOM,590B,ANG MO KIO ST 51,13 TO 15,93.0,Model A,2019,94 years 05 months,930000.0,2023,4,6,10000.0,2023-10-01,13,15,14.0,590
144236,2023-10,ANG MO KIO,4 ROOM,591A,ANG MO KIO ST 51,10 TO 12,93.0,Model A,2019,94 years 05 months,930000.0,2023,4,6,10000.0,2023-10-01,10,12,11.0,591
144237,2023-10,ANG MO KIO,4 ROOM,260A,ANG MO KIO ST 21,10 TO 12,93.0,Model A,2018,93 years 09 months,930000.0,2023,4,7,10000.0,2023-10-01,10,12,11.0,260
144238,2023-10,ANG MO KIO,4 ROOM,588D,ANG MO KIO ST 52,19 TO 21,91.0,DBSS,2011,86 years 10 months,930000.0,2023,4,14,10219.78021978022,2023-10-01,19,21,20.0,588
144239,2023-10,ANG MO KIO,4 ROOM,260B,ANG MO KIO ST 21,19 TO 21,93.0,Model A,2018,93 years 09 months,950000.0,2023,4,7,10215.053763440861,2023-10-01,19,21,20.0,260
144240,2023-10,ANG MO KIO,4 ROOM,260B,ANG MO KIO ST 21,16 TO 18,93.0,Model A,2018,93 years 09 months,958000.0,2023,4,7,10301.075268817205,2023-10-01,16,18,17.0,260
144241,2023-10,ANG MO KIO,EXECUTIVE,584,ANG MO KIO AVE 3,10 TO 12,149.0,Adjoined flat,1979,54 years 09 months,960000.0,2023,4,46,6442.953020134229,2023-10-01,10,12,11.0,584
144242,2023-10,ANG MO KIO,4 ROOM,590A,ANG MO KIO ST 51,22 TO 24,93.0,Model A,2019,94 years 05 months,968000.0,2023,4,6,10408.602150537634,2023-10-01,22,24,23.0,590
144243,2023-10,ANG MO KIO,4 ROOM,455C,ANG MO KIO ST 44,31 TO 33,93.0,Model A,2018,93 years 06 months,970000.0,2023,4,7,10430.10752688172,2023-10-01,31,33,32.0,455
144244,2023-10,ANG MO KIO,EXECUTIVE,556,ANG MO KIO AVE 10,10 TO 12,163.0,Adjoined flat,1980,55 years 03 months,995000.0,2023,4,45,6104.294478527608,2023-10-01,10,12,11.0,556
144245,2023-10,ANG MO KIO,EXECUTIVE,462,ANG MO KIO AVE 10,07 TO 09,164.0,Adjoined flat,1980,55 years 05 months,996000.0,2023,4,45,6073.170731707317,2023-10-01,7,9,8.0,462
144246,2023-10,ANG MO KIO,4 ROOM,591A,ANG MO KIO ST 51,31 TO 33,93.0,Model A,2019,94 years 04 months,1000000.0,2023,4,6,10752.68817204301,2023-10-01,31,33,32.0,591
144247,2023-10,ANG MO KIO,5 ROOM,260B,ANG MO KIO ST 21,07 TO 09,113.0,Improved,2018,93 years 08 months,1080000.0,2023,4,7,9557.522123893805,2023-10-01,7,9,8.0,260
144248,2023-10,ANG MO KIO,5 ROOM,588D,ANG MO KIO ST 52,10 TO 12,117.0,DBSS,2011,86 years 10 months,1090000.0,2023,4,14,9316.239316239316,2023-10-01,10,12,11.0,588
144249,2023-10,ANG MO KIO,5 ROOM,455B,ANG MO KIO ST 44,25 TO 27,113.0,Improved,2018,93 years 05 months,1125000.0,2023,4,7,9955.752212389381,2023-10-01,25,27,26.0,455
145447,2023-10,BEDOK,3 ROOM,20,CHAI CHEE RD,01 TO 03,65.0,Improved,1972,47 years 11 months,330000.0,2023,4,53,5076.923076923077,2023-10-01,1,3,2.0,20
145448,2023-10,BEDOK,3 ROOM,529,BEDOK NTH ST 3,07 TO 09,68.0,New Generation,1979,54 years 11 months,335000.0,2023,4,46,4926.470588235294,2023-10-01,7,9,8.0,529
145449,2023-10,BEDOK,3 ROOM,530,BEDOK NTH ST 3,01 TO 03,68.0,New Generation,1979,54 years 10 months,338800.0,2023,4,46,4982.35294117647,2023-10-01,1,3,2.0,530
145450,2023-10,BEDOK,3 ROOM,522,BEDOK NTH AVE 1,07 TO 09,67.0,New Generation,1979,54 years 11 months,340000.0,2023,4,46,5074.626865671642,2023-10-01,7,9,8.0,522
145451,2023-10,BEDOK,3 ROOM,134,BEDOK NTH ST 2,01 TO 03,67.0,New Generation,1978,53 years 08 months,350000.0,2023,4,47,5223.880597014925,2023-10-01,1,3,2.0,134
145452,2023-10,BEDOK,3 ROOM,533,BEDOK NTH ST 3,10 TO 12,68.0,New Generation,1980,55 years 04 months,350000.0,2023,4,45,5147.058823529412,2023-10-01,10,12,11.0,533
145453,2023-10,BEDOK,3 ROOM,18,BEDOK STH RD,04 TO 06,73.0,Improved,1976,51 years 04 months,350000.0,2023,4,49,4794.520547945205,2023-10-01,4,6,5.0,18
145454,2023-10,BEDOK,3 ROOM,74,BEDOK NTH RD,07 TO 09,59.0,Improved,1978,53 years 03 months,358000.0,2023,4,47,6067.796610169492,2023-10-01,7,9,8.0,74
145455,2023-10,BEDOK,3 ROOM,712,BEDOK RESERVOIR RD,10 TO 12,68.0,New Generation,1981,56 years 10 months,360000.0,2023,4,44,5294.117647058823,2023-10-01,10,12,11.0,712
145456,2023-10,BEDOK,3 ROOM,530,BEDOK NTH ST 3,10 TO 12,68.0,New Generation,1979,55 years,365000.0,2023,4,46,5367.64705882353,2023-10-01,10,12,11.0,530
145457,2023-10,BEDOK,3 ROOM,542,BEDOK NTH ST 3,07 TO 09,67.0,New Generation,1985,61 years,365000.0,2023,4,40,5447.761194029851,2023-10-01,7,9,8.0,542
145458,2023-10,BEDOK,3 ROOM,501,BEDOK NTH ST 3,10 TO 12,59.0,Improved,1978,53 years 07 months,365000.0,2023,4,47,6186.440677966101,2023-10-01,10,12,11.0,501
145459,2023-10,BEDOK,3 ROOM,529,BEDOK NTH ST 3,10 TO 12,68.0,New Generation,1979,54 years 11 months,368000.0,2023,4,46,5411.764705882353,2023-10-01,10,12,11.0,529
145460,2023-10,BEDOK,3 ROOM,539,BEDOK NTH ST 3,04 TO 06,68.0,New Generation,1980,55 years 04 months,368000.0,2023,4,45,5411.764705882353,2023-10-01,4,6,5.0,539
145461,2023-10,BEDOK,3 ROOM,116,BEDOK NTH RD,01 TO 03,73.0,New Generation,1978,53 years 07 months,370000.0,2023,4,47,5068.493150684932,2023-10-01,1,3,2.0,116
145462,2023-10,BEDOK,3 ROOM,151,BEDOK RESERVOIR RD,04 TO 06,63.0,Simplified,1988,64 years 01 month,370000.0,2023,4,37,5873.015873015873,2023-10-01,4,6,5.0,151
145463,2023-10,BEDOK,3 ROOM,412,BEDOK NTH AVE 2,07 TO 09,67.0,New Generation,1979,54 years 08 months,375000.0,2023,4,46,5597.014925373134,2023-10-01,7,9,8.0,412
145464,2023-10,BEDOK,3 ROOM,110,BEDOK NTH RD,07 TO 09,67.0,New Generation,1977,52 years 10 months,375000.0,2023,4,48,5597.014925373134,2023-10-01,7,9,8.0,110
145465,2023-10,BEDOK,3 ROOM,122,BEDOK NTH ST 2,10 TO 12,67.0,New Generation,1978,53 years 06 months,375000.0,2023,4,47,5597.014925373134,2023-10-01,10,12,11.0,122
145466,2023-10,BEDOK,3 ROOM,616,BEDOK RESERVOIR RD,07 TO 09,68.0,New Generation,1982,57 years 08 months,375000.0,2023,4,43,5514.705882352941,2023-10-01,7,9,8.0,616
145467,2023-10,BEDOK,3 ROOM,713,BEDOK RESERVOIR RD,01 TO 03,68.0,New Generation,1981,56 years 09 months,375000.0,2023,4,44,5514.705882352941,2023-10-01,1,3,2.0,713
145468,2023-10,BEDOK,3 ROOM,713,BEDOK RESERVOIR RD,07 TO 09,68.0,New Generation,1981,56 years 10 months,375000.0,2023,4,44,5514.705882352941,2023-10-01,7,9,8.0,713
145469,2023-10,BEDOK,3 ROOM,4,BEDOK STH AVE 1,07 TO 09,65.0,Improved,1976,51 years 05 months,375000.0,2023,4,49,5769.2307692307695,2023-10-01,7,9,8.0,4
145470,2023-10,BEDOK,3 ROOM,115,BEDOK NTH RD,13 TO 15,73.0,New Generation,1978,53 years 07 months,380000.0,2023,4,47,5205.479452054795,2023-10-01,13,15,14.0,115
145471,2023-10,BEDOK,3 ROOM,45,CHAI CHEE ST,10 TO 12,68.0,New Generation,1980,55 years 07 months,380000.0,2023,4,45,5588.235294117647,2023-10-01,10,12,11.0,45
145472,2023-10,BEDOK,3 ROOM,217,BEDOK NTH ST 1,01 TO 03,68.0,New Generation,1979,55 years 01 month,380000.0,2023,4,46,5588.235294117647,2023-10-01,1,3,2.0,217
145473,2023-10,BEDOK,3 ROOM,27,NEW UPP CHANGI RD,04 TO 06,74.0,Improved,1982,58 years,380000.0,2023,4,43,5135.135135135135,2023-10-01,4,6,5.0,27
145474,2023-10,BEDOK,3 ROOM,546,BEDOK NTH ST 3,04 TO 06,68.0,New Generation,1980,55 years 08 months,383000.0,2023,4,45,5632.35294117647,2023-10-01,4,6,5.0,546
145475,2023-10,BEDOK,3 ROOM,529,BEDOK NTH ST 3,07 TO 09,68.0,New Generation,1979,54 years 10 months,388000.0,2023,4,46,5705.882352941177,2023-10-01,7,9,8.0,529
145476,2023-10,BEDOK,3 ROOM,115,BEDOK NTH RD,07 TO 09,73.0,New Generation,1978,53 years 08 months,390000.0,2023,4,47,5342.465753424657,2023-10-01,7,9,8.0,115
145477,2023-10,BEDOK,3 ROOM,139,BEDOK RESERVOIR RD,07 TO 09,64.0,Simplified,1988,63 years 07 months,390000.0,2023,4,37,6093.75,2023-10-01,7,9,8.0,139
145478,2023-10,BEDOK,3 ROOM,27,NEW UPP CHANGI RD,10 TO 12,65.0,Improved,1982,57 years 11 months,398000.0,2023,4,43,6123.076923076923,2023-10-01,10,12,11.0,27
145479,2023-10,BEDOK,3 ROOM,55,CHAI CHEE DR,10 TO 12,79.0,Model A,1984,59 years 06 months,402000.0,2023,4,41,5088.607594936709,2023-10-01,10,12,11.0,55
145480,2023-10,BEDOK,3 ROOM,107,BEDOK NTH RD,07 TO 09,81.0,New Generation,1977,52 years 10 months,410000.0,2023,4,48,5061.728395061728,2023-10-01,7,9,8.0,107
145481,2023-10,BEDOK,3 ROOM,740,BEDOK RESERVOIR RD,01 TO 03,67.0,New Generation,1986,61 years 10 months,412500.0,2023,4,39,6156.7164179104475,2023-10-01,1,3,2.0,740
145482,2023-10,BEDOK,3 ROOM,529,BEDOK NTH ST 3,07 TO 09,82.0,New Generation,1979,54 years 10 months,415000.0,2023,4,46,5060.975609756098,2023-10-01,7,9,8.0,529
145483,2023-10,BEDOK,4 ROOM,41,BEDOK STH RD,04 TO 06,84.0,Improved,1977,52 years 11 months,420000.0,2023,4,48,5000.0,2023-10-01,4,6,5.0,41
