_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,data_year,data_quarter,property_age,price_per_sqm,transaction_date,storey_start,storey_end,storey_mid,block_numeric
169321,2024-07,ANG MO KIO,3 ROOM,540,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,55 years 07 months,385011.0,2024,3,44,5661.926470588235,2024-07-01,1,3,2.0,540
169322,2024-07,ANG MO KIO,3 ROOM,446,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1979,54 years 01 month,390000.0,2024,3,46,5735.294117647059,2024-07-01,4,6,5.0,446
169323,2024-07,ANG MO KIO,3 ROOM,561,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1980,54 years 07 months,385000.0,2024,3,45,5661.764705882353,2024-07-01,4,6,5.0,561
169324,2024-07,ANG MO KIO,3 ROOM,447,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1979,54 years 01 month,375000.0,2024,3,46,5514.705882352941,2024-07-01,1,3,2.0,447
169325,2024-07,ANG MO KIO,3 ROOM,471,ANG MO KIO AVE 10,01 TO 03,67.0,New Generation,1979,54 years 01 month,362500.0,2024,3,46,5410.44776119403,2024-07-01,1,3,2.0,471
169326,2024-07,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1980,54 years 07 months,362000.0,2024,3,45,5323.529411764706,2024-07-01,4,6,5.0,557
169327,2024-07,ANG MO KIO,3 ROOM,473,ANG MO KIO AVE 10,04 TO 06,67.0,New Generation,1984,59 years 01 month,390000.0,2024,3,41,5820.895522388059,2024-07-01,4,6,5.0,473
169328,2024-07,ANG MO KIO,3 ROOM,449,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1979,54 years 01 month,390000.0,2024,3,46,5735.294117647059,2024-07-01,4,6,5.0,449
169329,2024-07,ANG MO KIO,3 ROOM,448,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1979,54 years,373000.0,2024,3,46,5485.294117647059,2024-07-01,1,3,2.0,448
169330,2024-07,ANG MO KIO,3 ROOM,441,ANG MO KIO AVE 10,07 TO 09,67.0,New Generation,1979,53 years 06 months,430000.0,2024,3,46,6417.910447761194,2024-07-01,7,9,8.0,441
169331,2024-07,ANG MO KIO,3 ROOM,466,ANG MO KIO AVE 10,04 TO 06,67.0,New Generation,1984,59 years 02 months,388000.0,2024,3,41,5791.044776119403,2024-07-01,4,6,5.0,466
169332,2024-07,ANG MO KIO,3 ROOM,536,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,54 years 07 months,458000.0,2024,3,45,6735.294117647059,2024-07-01,10,12,11.0,536
169468,2024-07,ANG MO KIO,3 ROOM,322,ANG MO KIO AVE 3,07 TO 09,73.0,New Generation,1977,52 years,450000.0,2024,3,48,6164.3835616438355,2024-07-01,7,9,8.0,322
169469,2024-07,ANG MO KIO,3 ROOM,119,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1978,53 years 04 months,432000.0,2024,3,47,6447.761194029851,2024-07-01,7,9,8.0,119
169470,2024-07,ANG MO KIO,3 ROOM,301,ANG MO KIO AVE 3,01 TO 03,73.0,New Generation,1978,52 years 10 months,407000.0,2024,3,47,5575.342465753424,2024-07-01,1,3,2.0,301
169471,2024-07,ANG MO KIO,3 ROOM,422,ANG MO KIO AVE 3,01 TO 03,73.0,New Generation,1979,53 years 07 months,435000.0,2024,3,46,5958.904109589041,2024-07-01,1,3,2.0,422
169472,2024-07,ANG MO KIO,3 ROOM,322,ANG MO KIO AVE 3,10 TO 12,73.0,New Generation,1977,52 years,446000.0,2024,3,48,6109.58904109589,2024-07-01,10,12,11.0,322
169473,2024-07,ANG MO KIO,3 ROOM,346,ANG MO KIO AVE 3,01 TO 03,73.0,New Generation,1978,52 years 10 months,439800.0,2024,3,47,6024.657534246576,2024-07-01,1,3,2.0,346
169474,2024-07,ANG MO KIO,3 ROOM,329,ANG MO KIO AVE 3,04 TO 06,73.0,New Generation,1978,52 years 07 months,440888.0,2024,3,47,6039.561643835616,2024-07-01,4,6,5.0,329
169475,2024-07,ANG MO KIO,3 ROOM,322,ANG MO KIO AVE 3,04 TO 06,73.0,New Generation,1977,52 years,395000.0,2024,3,48,5410.958904109589,2024-07-01,4,6,5.0,322
169476,2024-07,ANG MO KIO,3 ROOM,328,ANG MO KIO AVE 3,07 TO 09,73.0,New Generation,1978,53 years 03 months,468000.0,2024,3,47,6410.958904109589,2024-07-01,7,9,8.0,328
169477,2024-07,ANG MO KIO,3 ROOM,121,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1978,53 years 04 months,420000.0,2024,3,47,6268.6567164179105,2024-07-01,4,6,5.0,121
169478,2024-07,ANG MO KIO,3 ROOM,211,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1977,51 years 10 months,398888.0,2024,3,48,5953.55223880597,2024-07-01,7,9,8.0,211
169479,2024-07,ANG MO KIO,3 ROOM,127,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1978,53 years 03 months,397000.0,2024,3,47,5925.373134328358,2024-07-01,7,9,8.0,127
169480,2024-07,ANG MO KIO,3 ROOM,211,ANG MO KIO AVE 3,01 TO 03,67.0,New Generation,1977,51 years 10 months,370000.0,2024,3,48,5522.388059701492,2024-07-01,1,3,2.0,211
169481,2024-07,ANG MO KIO,3 ROOM,211,ANG MO KIO AVE 3,10 TO 12,67.0,New Generation,1977,51 years 10 months,420088.0,2024,3,48,6269.9701492537315,2024-07-01,10,12,11.0,211
169482,2024-07,ANG MO KIO,3 ROOM,212,ANG MO KIO AVE 3,01 TO 03,67.0,New Generation,1977,51 years 10 months,365000.0,2024,3,48,5447.761194029851,2024-07-01,1,3,2.0,212
169483,2024-07,ANG MO KIO,3 ROOM,587,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1979,53 years 11 months,420000.0,2024,3,46,6268.6567164179105,2024-07-01,4,6,5.0,587
169484,2024-07,ANG MO KIO,3 ROOM,121,ANG MO KIO AVE 3,01 TO 03,67.0,New Generation,1978,53 years 03 months,378000.0,2024,3,47,5641.79104477612,2024-07-01,1,3,2.0,121
169485,2024-07,ANG MO KIO,3 ROOM,121,ANG MO KIO AVE 3,10 TO 12,67.0,New Generation,1978,53 years 03 months,395000.0,2024,3,47,5895.522388059701,2024-07-01,10,12,11.0,121
169486,2024-07,ANG MO KIO,3 ROOM,213,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1976,50 years 10 months,380000.0,2024,3,49,5671.641791044776,2024-07-01,7,9,8.0,213
169487,2024-07,ANG MO KIO,3 ROOM,301,ANG MO KIO AVE 3,07 TO 09,73.0,New Generation,1978,52 years 09 months,428888.0,2024,3,47,5875.178082191781,2024-07-01,7,9,8.0,301
169567,2024-07,ANG MO KIO,3 ROOM,607,ANG MO KIO AVE 4,07 TO 09,68.0,New Generation,1980,55 years 05 months,382188.0,2024,3,45,5620.411764705882,2024-07-01,7,9,8.0,607
169568,2024-07,ANG MO KIO,3 ROOM,112,ANG MO KIO AVE 4,07 TO 09,74.0,New Generation,1978,52 years 07 months,458000.0,2024,3,47,6189.189189189189,2024-07-01,7,9,8.0,112
169569,2024-07,ANG MO KIO,3 ROOM,174,ANG MO KIO AVE 4,04 TO 06,60.0,Improved,1986,60 years 07 months,368888.0,2024,3,39,6148.133333333333,2024-07-01,4,6,5.0,174
169570,2024-07,ANG MO KIO,3 ROOM,607,ANG MO KIO AVE 4,07 TO 09,68.0,New Generation,1980,55 years 05 months,382000.0,2024,3,45,5617.64705882353,2024-07-01,7,9,8.0,607
169571,2024-07,ANG MO KIO,3 ROOM,629,ANG MO KIO AVE 4,04 TO 06,67.0,New Generation,1981,56 years 04 months,394000.0,2024,3,44,5880.5970149253735,2024-07-01,4,6,5.0,629
169572,2024-07,ANG MO KIO,3 ROOM,156,ANG MO KIO AVE 4,01 TO 03,68.0,New Generation,1981,55 years 11 months,370000.0,2024,3,44,5441.176470588235,2024-07-01,1,3,2.0,156
169573,2024-07,ANG MO KIO,3 ROOM,632,ANG MO KIO AVE 4,04 TO 06,67.0,New Generation,1981,56 years 04 months,415000.0,2024,3,44,6194.0298507462685,2024-07-01,4,6,5.0,632
169574,2024-07,ANG MO KIO,3 ROOM,256,ANG MO KIO AVE 4,04 TO 06,73.0,New Generation,1977,52 years 01 month,480000.0,2024,3,48,6575.342465753424,2024-07-01,4,6,5.0,256
169575,2024-07,ANG MO KIO,3 ROOM,610,ANG MO KIO AVE 4,04 TO 06,68.0,New Generation,1980,55 years 04 months,400000.0,2024,3,45,5882.35294117647,2024-07-01,4,6,5.0,610
169576,2024-07,ANG MO KIO,3 ROOM,607,ANG MO KIO AVE 4,04 TO 06,68.0,New Generation,1980,55 years 04 months,428000.0,2024,3,45,6294.117647058823,2024-07-01,4,6,5.0,607
169637,2024-07,ANG MO KIO,3 ROOM,538,ANG MO KIO AVE 5,04 TO 06,68.0,New Generation,1980,54 years 08 months,405000.0,2024,3,45,5955.882352941177,2024-07-01,4,6,5.0,538
169638,2024-07,ANG MO KIO,3 ROOM,538,ANG MO KIO AVE 5,01 TO 03,68.0,New Generation,1980,54 years 08 months,388000.0,2024,3,45,5705.882352941177,2024-07-01,1,3,2.0,538
169639,2024-07,ANG MO KIO,3 ROOM,524,ANG MO KIO AVE 5,10 TO 12,68.0,New Generation,1980,55 years 02 months,425888.0,2024,3,45,6263.058823529412,2024-07-01,10,12,11.0,524
169640,2024-07,ANG MO KIO,3 ROOM,605,ANG MO KIO AVE 5,04 TO 06,82.0,New Generation,1980,55 years,438000.0,2024,3,45,5341.463414634146,2024-07-01,4,6,5.0,605
169641,2024-07,ANG MO KIO,3 ROOM,181,ANG MO KIO AVE 5,04 TO 06,68.0,New Generation,1981,55 years 10 months,390000.0,2024,3,44,5735.294117647059,2024-07-01,4,6,5.0,181
169642,2024-07,ANG MO KIO,3 ROOM,605,ANG MO KIO AVE 5,07 TO 09,82.0,New Generation,1980,55 years,418000.0,2024,3,45,5097.5609756097565,2024-07-01,7,9,8.0,605
169643,2024-07,ANG MO KIO,3 ROOM,538,ANG MO KIO AVE 5,04 TO 06,68.0,New Generation,1980,54 years 08 months,370000.0,2024,3,45,5441.176470588235,2024-07-01,4,6,5.0,538
169644,2024-07,ANG MO KIO,3 ROOM,180,ANG MO KIO AVE 5,07 TO 09,68.0,New Generation,1981,55 years 10 months,410000.0,2024,3,44,6029.411764705882,2024-07-01,7,9,8.0,180
169645,2024-07,ANG MO KIO,3 ROOM,533,ANG MO KIO AVE 5,04 TO 06,67.0,New Generation,1980,54 years 07 months,410000.0,2024,3,45,6119.4029850746265,2024-07-01,4,6,5.0,533
169684,2024-07,ANG MO KIO,3 ROOM,646,ANG MO KIO AVE 6,07 TO 09,75.0,New Generation,1980,55 years 05 months,445888.0,2024,3,45,5945.173333333333,2024-07-01,7,9,8.0,646
169685,2024-07,ANG MO KIO,3 ROOM,639,ANG MO KIO AVE 6,10 TO 12,68.0,New Generation,1980,55 years 03 months,403000.0,2024,3,45,5926.470588235294,2024-07-01,10,12,11.0,639
169708,2024-07,ANG MO KIO,3 ROOM,512,ANG MO KIO AVE 8,01 TO 03,68.0,New Generation,1980,55 years 02 months,395000.0,2024,3,45,5808.823529411765,2024-07-01,1,3,2.0,512
169709,2024-07,ANG MO KIO,3 ROOM,504,ANG MO KIO AVE 8,10 TO 12,68.0,New Generation,1980,55 years 02 months,402000.0,2024,3,45,5911.764705882353,2024-07-01,10,12,11.0,504
169725,2024-07,ANG MO KIO,3 ROOM,455A,ANG MO KIO ST 44,13 TO 15,68.0,Model A,2018,92 years 09 months,630000.0,2024,3,7,9264.70588235294,2024-07-01,13,15,14.0,455
169726,2024-07,ANG MO KIO,3 ROOM,455C,ANG MO KIO ST 44,13 TO 15,68.0,Model A,2018,92 years 08 months,625000.0,2024,3,7,9191.176470588236,2024-07-01,13,15,14.0,455
169738,2024-07,ANG MO KIO,3 ROOM,591A,ANG MO KIO ST 51,10 TO 12,68.0,Model A,2019,93 years 08 months,720000.0,2024,3,6,10588.235294117647,2024-07-01,10,12,11.0,591
169743,2024-07,ANG MO KIO,3 ROOM,650,ANG MO KIO ST 61,04 TO 06,67.0,Model A,2015,90 years 05 months,550000.0,2024,3,10,8208.955223880597,2024-07-01,4,6,5.0,650
169760,2024-07,ANG MO KIO,4 ROOM,335,ANG MO KIO AVE 1,01 TO 03,91.0,New Generation,1982,56 years 08 months,528888.0,2024,3,43,5811.956043956044,2024-07-01,1,3,2.0,335
169761,2024-07,ANG MO KIO,4 ROOM,333,ANG MO KIO AVE 1,01 TO 03,93.0,New Generation,1981,55 years 08 months,500000.0,2024,3,44,5376.344086021505,2024-07-01,1,3,2.0,333
169762,2024-07,ANG MO KIO,4 ROOM,226,ANG MO KIO AVE 1,07 TO 09,91.0,New Generation,1978,52 years 07 months,540000.0,2024,3,47,5934.065934065934,2024-07-01,7,9,8.0,226
169763,2024-07,ANG MO KIO,4 ROOM,336,ANG MO KIO AVE 1,01 TO 03,91.0,New Generation,1982,56 years 08 months,500000.0,2024,3,43,5494.505494505494,2024-07-01,1,3,2.0,336
169764,2024-07,ANG MO KIO,4 ROOM,303,ANG MO KIO AVE 1,10 TO 12,97.0,New Generation,1977,51 years 09 months,620000.0,2024,3,48,6391.7525773195875,2024-07-01,10,12,11.0,303
169765,2024-07,ANG MO KIO,4 ROOM,226,ANG MO KIO AVE 1,10 TO 12,92.0,New Generation,1978,52 years 07 months,570000.0,2024,3,47,6195.652173913043,2024-07-01,10,12,11.0,226
169799,2024-07,ANG MO KIO,4 ROOM,414,ANG MO KIO AVE 10,04 TO 06,92.0,New Generation,1979,54 years 03 months,508888.0,2024,3,46,5531.391304347826,2024-07-01,4,6,5.0,414
169800,2024-07,ANG MO KIO,4 ROOM,438,ANG MO KIO AVE 10,10 TO 12,92.0,New Generation,1979,53 years 08 months,538000.0,2024,3,46,5847.826086956522,2024-07-01,10,12,11.0,438
169801,2024-07,ANG MO KIO,4 ROOM,416,ANG MO KIO AVE 10,04 TO 06,99.0,New Generation,1979,54 years 02 months,528000.0,2024,3,46,5333.333333333333,2024-07-01,4,6,5.0,416
169802,2024-07,ANG MO KIO,4 ROOM,577,ANG MO KIO AVE 10,07 TO 09,91.0,New Generation,1980,54 years 07 months,530000.0,2024,3,45,5824.175824175824,2024-07-01,7,9,8.0,577
169803,2024-07,ANG MO KIO,4 ROOM,556,ANG MO KIO AVE 10,10 TO 12,92.0,New Generation,1980,54 years 07 months,548000.0,2024,3,45,5956.521739130435,2024-07-01,10,12,11.0,556
169804,2024-07,ANG MO KIO,4 ROOM,550,ANG MO KIO AVE 10,04 TO 06,93.0,New Generation,1981,55 years 06 months,505000.0,2024,3,44,5430.10752688172,2024-07-01,4,6,5.0,550
169851,2024-07,ANG MO KIO,4 ROOM,586,ANG MO KIO AVE 3,07 TO 09,91.0,New Generation,1979,54 years 01 month,480000.0,2024,3,46,5274.725274725275,2024-07-01,7,9,8.0,586
169852,2024-07,ANG MO KIO,4 ROOM,234,ANG MO KIO AVE 3,07 TO 09,106.0,Model A,1993,67 years 10 months,650000.0,2024,3,32,6132.075471698113,2024-07-01,7,9,8.0,234
169853,2024-07,ANG MO KIO,4 ROOM,204,ANG MO KIO AVE 3,10 TO 12,92.0,New Generation,1977,51 years 07 months,550000.0,2024,3,48,5978.260869565217,2024-07-01,10,12,11.0,204
169854,2024-07,ANG MO KIO,4 ROOM,129,ANG MO KIO AVE 3,07 TO 09,98.0,New Generation,1979,53 years 06 months,565000.0,2024,3,46,5765.306122448979,2024-07-01,7,9,8.0,129
169855,2024-07,ANG MO KIO,4 ROOM,429,ANG MO KIO AVE 3,10 TO 12,92.0,New Generation,1978,53 years 03 months,538000.0,2024,3,47,5847.826086956522,2024-07-01,10,12,11.0,429
169903,2024-07,ANG MO KIO,4 ROOM,175,ANG MO KIO AVE 4,04 TO 06,92.0,New Generation,1981,56 years 01 month,544000.0,2024,3,44,5913.04347826087,2024-07-01,4,6,5.0,175
169904,2024-07,ANG MO KIO,4 ROOM,105,ANG MO KIO AVE 4,07 TO 09,92.0,New Generation,1978,52 years 10 months,555000.0,2024,3,47,6032.608695652174,2024-07-01,7,9,8.0,105
169905,2024-07,ANG MO KIO,4 ROOM,177,ANG MO KIO AVE 4,04 TO 06,91.0,New Generation,1981,55 years 09 months,505000.0,2024,3,44,5549.450549450549,2024-07-01,4,6,5.0,177
169925,2024-07,ANG MO KIO,4 ROOM,533,ANG MO KIO AVE 5,04 TO 06,91.0,New Generation,1980,54 years 08 months,515000.0,2024,3,45,5659.340659340659,2024-07-01,4,6,5.0,533
169926,2024-07,ANG MO KIO,4 ROOM,538,ANG MO KIO AVE 5,01 TO 03,93.0,New Generation,1980,54 years 08 months,528000.0,2024,3,45,5677.419354838709,2024-07-01,1,3,2.0,538
169927,2024-07,ANG MO KIO,4 ROOM,179,ANG MO KIO AVE 5,07 TO 09,91.0,New Generation,1981,55 years 09 months,520000.0,2024,3,44,5714.285714285715,2024-07-01,7,9,8.0,179
169945,2024-07,ANG MO KIO,4 ROOM,700A,ANG MO KIO AVE 6,16 TO 18,90.0,Model A,2003,78 years 03 months,808000.0,2024,3,22,8977.777777777777,2024-07-01,16,18,17.0,700
169946,2024-07,ANG MO KIO,4 ROOM,634,ANG MO KIO AVE 6,01 TO 03,91.0,New Generation,1980,55 years 01 month,515000.0,2024,3,45,5659.340659340659,2024-07-01,1,3,2.0,634
169947,2024-07,ANG MO KIO,4 ROOM,634,ANG MO KIO AVE 6,07 TO 09,91.0,New Generation,1980,55 years 01 month,580000.0,2024,3,45,6373.626373626374,2024-07-01,7,9,8.0,634
169948,2024-07,ANG MO KIO,4 ROOM,636,ANG MO KIO AVE 6,01 TO 03,91.0,New Generation,1980,55 years 01 month,548880.0,2024,3,45,6031.648351648351,2024-07-01,1,3,2.0,636
169949,2024-07,ANG MO KIO,4 ROOM,634,ANG MO KIO AVE 6,07 TO 09,91.0,New Generation,1980,55 years,555000.0,2024,3,45,6098.9010989010985,2024-07-01,7,9,8.0,634
169976,2024-07,ANG MO KIO,4 ROOM,260B,ANG MO KIO ST 21,16 TO 18,92.0,Model A,2018,93 years,920000.0,2024,3,7,10000.0,2024-07-01,16,18,17.0,260
169977,2024-07,ANG MO KIO,4 ROOM,260B,ANG MO KIO ST 21,10 TO 12,93.0,Model A,2018,93 years,930000.0,2024,3,7,10000.0,2024-07-01,10,12,11.0,260
169985,2024-07,ANG MO KIO,4 ROOM,315A,ANG MO KIO ST 31,01 TO 03,90.0,Model A,2006,80 years 10 months,690000.0,2024,3,19,7666.666666666667,2024-07-01,1,3,2.0,315
169986,2024-07,ANG MO KIO,4 ROOM,315A,ANG MO KIO ST 31,04 TO 06,90.0,Model A,2006,80 years 10 months,718000.0,2024,3,19,7977.777777777777,2024-07-01,4,6,5.0,315
169997,2024-07,ANG MO KIO,4 ROOM,352,ANG MO KIO ST 32,19 TO 21,90.0,Model A,2001,76 years 04 months,740000.0,2024,3,24,8222.222222222223,2024-07-01,19,21,20.0,352
170026,2024-07,ANG MO KIO,4 ROOM,590B,ANG MO KIO ST 51,16 TO 18,93.0,Model A,2019,93 years 08 months,1000000.0,2024,3,6,10752.68817204301,2024-07-01,16,18,17.0,590
170027,2024-07,ANG MO KIO,4 ROOM,591A,ANG MO KIO ST 51,07 TO 09,93.0,Model A,2019,93 years 08 months,973000.0,2024,3,6,10462.36559139785,2024-07-01,7,9,8.0,591
170028,2024-07,ANG MO KIO,4 ROOM,591A,ANG MO KIO ST 51,13 TO 15,93.0,Model A,2019,93 years 07 months,995000.0,2024,3,6,10698.924731182795,2024-07-01,13,15,14.0,591
170029,2024-07,ANG MO KIO,4 ROOM,590B,ANG MO KIO ST 51,13 TO 15,93.0,Model A,2019,93 years 07 months,980000.0,2024,3,6,10537.63440860215,2024-07-01,13,15,14.0,590
170030,2024-07,ANG MO KIO,4 ROOM,590A,ANG MO KIO ST 51,01 TO 03,93.0,Model A,2019,93 years 07 months,880000.0,2024,3,6,9462.36559139785,2024-07-01,1,3,2.0,590
170045,2024-07,ANG MO KIO,4 ROOM,588D,ANG MO KIO ST 52,28 TO 30,91.0,DBSS,2011,85 years 11 months,995888.0,2024,3,14,10943.824175824177,2024-07-01,28,30,29.0,588
170081,2024-07,ANG MO KIO,5 ROOM,437,ANG MO KIO AVE 10,04 TO 06,119.0,Improved,1979,53 years 07 months,720000.0,2024,3,46,6050.420168067227,2024-07-01,4,6,5.0,437
170082,2024-07,ANG MO KIO,5 ROOM,553,ANG MO KIO AVE 10,19 TO 21,119.0,Improved,1980,55 years 02 months,730000.0,2024,3,45,6134.453781512605,2024-07-01,19,21,20.0,553
170113,2024-07,ANG MO KIO,5 ROOM,171,ANG MO KIO AVE 4,01 TO 03,127.0,Improved,1982,56 years 07 months,708000.0,2024,3,43,5574.8031496062995,2024-07-01,1,3,2.0,171
170114,2024-07,ANG MO KIO,5 ROOM,172,ANG MO KIO AVE 4,10 TO 12,140.0,Adjoined flat,1986,60 years 07 months,998888.0,2024,3,39,7134.914285714286,2024-07-01,10,12,11.0,172
170115,2024-07,ANG MO KIO,5 ROOM,618,ANG MO KIO AVE 4,16 TO 18,130.0,Model A,1996,71 years,866000.0,2024,3,29,6661.538461538462,2024-07-01,16,18,17.0,618
170131,2024-07,ANG MO KIO,5 ROOM,520,ANG MO KIO AVE 5,19 TO 21,118.0,Improved,1980,55 years 03 months,778000.0,2024,3,45,6593.220338983051,2024-07-01,19,21,20.0,520
170141,2024-07,ANG MO KIO,5 ROOM,700A,ANG MO KIO AVE 6,07 TO 09,111.0,Improved,2003,78 years 03 months,1030000.0,2024,3,22,9279.279279279279,2024-07-01,7,9,8.0,700
170159,2024-07,ANG MO KIO,5 ROOM,315A,ANG MO KIO ST 31,25 TO 27,110.0,Improved,2006,80 years 11 months,953000.0,2024,3,19,8663.636363636364,2024-07-01,25,27,26.0,315
170170,2024-07,ANG MO KIO,5 ROOM,455B,ANG MO KIO ST 44,19 TO 21,113.0,Improved,2018,92 years 09 months,1168888.0,2024,3,7,10344.141592920354,2024-07-01,19,21,20.0,455
170171,2024-07,ANG MO KIO,5 ROOM,455A,ANG MO KIO ST 44,31 TO 33,113.0,Improved,2018,92 years 08 months,1250000.0,2024,3,7,11061.946902654867,2024-07-01,31,33,32.0,455
170172,2024-07,ANG MO KIO,5 ROOM,455B,ANG MO KIO ST 44,19 TO 21,113.0,Improved,2018,92 years 08 months,1080000.0,2024,3,7,9557.522123893805,2024-07-01,19,21,20.0,455
170187,2024-07,ANG MO KIO,5 ROOM,588A,ANG MO KIO ST 52,04 TO 06,117.0,DBSS,2011,86 years 02 months,1100000.0,2024,3,14,9401.709401709402,2024-07-01,4,6,5.0,588
170201,2024-07,ANG MO KIO,EXECUTIVE,616,ANG MO KIO AVE 4,01 TO 03,156.0,Maisonette,1996,70 years 11 months,1208888.0,2024,3,29,7749.282051282052,2024-07-01,1,3,2.0,616
170207,2024-07,ANG MO KIO,EXECUTIVE,611,ANG MO KIO AVE 5,10 TO 12,178.0,Adjoined flat,1980,55 years,1300000.0,2024,3,45,7303.3707865168535,2024-07-01,10,12,11.0,611
170211,2024-07,BEDOK,2 ROOM,514,BEDOK NTH AVE 2,01 TO 03,45.0,Improved,1979,54 years 01 month,302000.0,2024,3,46,6711.111111111111,2024-07-01,1,3,2.0,514
170222,2024-07,BEDOK,2 ROOM,620,BEDOK RESERVOIR RD,04 TO 06,45.0,Improved,1986,61 years 02 months,310000.0,2024,3,39,6888.888888888889,2024-07-01,4,6,5.0,620
170223,2024-07,BEDOK,2 ROOM,620,BEDOK RESERVOIR RD,10 TO 12,45.0,Improved,1986,61 years 02 months,300000.0,2024,3,39,6666.666666666667,2024-07-01,10,12,11.0,620
170229,2024-07,BEDOK,3 ROOM,219D,BEDOK CTRL,07 TO 09,69.0,Model A,2010,84 years 11 months,658000.0,2024,3,15,9536.231884057972,2024-07-01,7,9,8.0,219
170250,2024-07,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,01 TO 03,68.0,New Generation,1980,55 years,385000.0,2024,3,45,5661.764705882353,2024-07-01,1,3,2.0,550
170251,2024-07,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,01 TO 03,68.0,New Generation,1980,55 years,388000.0,2024,3,45,5705.882352941177,2024-07-01,1,3,2.0,550
170252,2024-07,BEDOK,3 ROOM,423,BEDOK NTH AVE 1,07 TO 09,67.0,New Generation,1979,53 years 06 months,390000.0,2024,3,46,5820.895522388059,2024-07-01,7,9,8.0,423
170273,2024-07,BEDOK,3 ROOM,412,BEDOK NTH AVE 2,04 TO 06,67.0,New Generation,1979,53 years 11 months,406000.0,2024,3,46,6059.701492537313,2024-07-01,4,6,5.0,412
170281,2024-07,BEDOK,3 ROOM,401,BEDOK NTH AVE 3,07 TO 09,67.0,New Generation,1979,54 years,400000.0,2024,3,46,5970.149253731343,2024-07-01,7,9,8.0,401
