_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,data_year,data_quarter,property_age,price_per_sqm,transaction_date,storey_start,storey_end,storey_mid,block_numeric
9740,2017-07,ANG MO KIO,2 ROOM,508,ANG MO KIO AVE 8,01 TO 03,44.0,Improved,1980,61 years 11 months,215000,2017,3,45,4886.363636363636,2017-07-01,1,3,2.0,508
9741,2017-07,ANG MO KIO,2 ROOM,314,ANG MO KIO AVE 3,07 TO 09,44.0,Improved,1978,59 years 07 months,249000,2017,3,47,5659.090909090909,2017-07-01,7,9,8.0,314
9742,2017-07,ANG MO KIO,3 ROOM,461,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1980,61 years 07 months,250000,2017,3,45,3676.470588235294,2017-07-01,1,3,2.0,461
9743,2017-07,ANG MO KIO,3 ROOM,213,ANG MO KIO AVE 3,01 TO 03,67.0,New Generation,1976,57 years 09 months,258000,2017,3,49,3850.7462686567164,2017-07-01,1,3,2.0,213
9744,2017-07,ANG MO KIO,3 ROOM,235,ANG MO KIO AVE 3,01 TO 03,67.0,New Generation,1977,59 years 02 months,260000,2017,3,48,3880.597014925373,2017-07-01,1,3,2.0,235
9745,2017-07,ANG MO KIO,3 ROOM,181,ANG MO KIO AVE 5,07 TO 09,68.0,New Generation,1981,62 years 10 months,266000,2017,3,44,3911.764705882353,2017-07-01,7,9,8.0,181
9746,2017-07,ANG MO KIO,3 ROOM,155,ANG MO KIO AVE 4,07 TO 09,68.0,New Generation,1981,62 years 11 months,268000,2017,3,44,3941.176470588235,2017-07-01,7,9,8.0,155
9747,2017-07,ANG MO KIO,3 ROOM,603,ANG MO KIO AVE 5,07 TO 09,67.0,New Generation,1980,61 years 11 months,268000,2017,3,45,4000.0,2017-07-01,7,9,8.0,603
9748,2017-07,ANG MO KIO,3 ROOM,476,ANG MO KIO AVE 10,04 TO 06,67.0,New Generation,1979,61 years,270000,2017,3,46,4029.8507462686566,2017-07-01,4,6,5.0,476
9749,2017-07,ANG MO KIO,3 ROOM,212,ANG MO KIO AVE 3,01 TO 03,67.0,New Generation,1977,58 years 09 months,270000,2017,3,48,4029.8507462686566,2017-07-01,1,3,2.0,212
9750,2017-07,ANG MO KIO,3 ROOM,466,ANG MO KIO AVE 10,07 TO 09,67.0,New Generation,1984,66 years 02 months,273000,2017,3,41,4074.626865671642,2017-07-01,7,9,8.0,466
9751,2017-07,ANG MO KIO,3 ROOM,156,ANG MO KIO AVE 4,04 TO 06,68.0,New Generation,1981,62 years 10 months,278000,2017,3,44,4088.235294117647,2017-07-01,4,6,5.0,156
9752,2017-07,ANG MO KIO,3 ROOM,503,ANG MO KIO AVE 5,01 TO 03,68.0,New Generation,1981,62 years 06 months,278000,2017,3,44,4088.235294117647,2017-07-01,1,3,2.0,503
9753,2017-07,ANG MO KIO,3 ROOM,540,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1981,62 years 06 months,285000,2017,3,44,4191.176470588235,2017-07-01,10,12,11.0,540
9754,2017-07,ANG MO KIO,3 ROOM,212,ANG MO KIO AVE 3,01 TO 03,67.0,New Generation,1977,58 years 09 months,289000,2017,3,48,4313.432835820896,2017-07-01,1,3,2.0,212
9755,2017-07,ANG MO KIO,3 ROOM,441,ANG MO KIO AVE 10,01 TO 03,67.0,New Generation,1979,60 years 06 months,290000,2017,3,46,4328.358208955224,2017-07-01,1,3,2.0,441
9756,2017-07,ANG MO KIO,3 ROOM,150,ANG MO KIO AVE 5,07 TO 09,68.0,New Generation,1981,62 years 06 months,290000,2017,3,44,4264.705882352941,2017-07-01,7,9,8.0,150
9757,2017-07,ANG MO KIO,3 ROOM,564,ANG MO KIO AVE 3,07 TO 09,68.0,New Generation,1985,66 years 06 months,295000,2017,3,40,4338.235294117647,2017-07-01,7,9,8.0,564
9758,2017-07,ANG MO KIO,3 ROOM,218,ANG MO KIO AVE 1,13 TO 15,67.0,New Generation,1976,57 years 10 months,300000,2017,3,49,4477.611940298508,2017-07-01,13,15,14.0,218
9759,2017-07,ANG MO KIO,3 ROOM,256,ANG MO KIO AVE 4,07 TO 09,73.0,New Generation,1977,59 years 01 month,303000,2017,3,48,4150.684931506849,2017-07-01,7,9,8.0,256
