_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,data_year,data_quarter,property_age,price_per_sqm,transaction_date,storey_start,storey_end,storey_mid,block_numeric
15179,2017-10,ANG MO KIO,3 ROOM,476,ANG MO KIO AVE 10,04 TO 06,67.0,New Generation,1979,60 years 09 months,288000.0,2017,4,46,4298.507462686567,2017-10-01,4,6,5.0,476
15180,2017-10,ANG MO KIO,3 ROOM,232,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1977,58 years 11 months,288000.0,2017,4,48,4298.507462686567,2017-10-01,4,6,5.0,232
15181,2017-10,ANG MO KIO,3 ROOM,444,ANG MO KIO AVE 10,07 TO 09,67.0,New Generation,1979,60 years 10 months,290000.0,2017,4,46,4328.358208955224,2017-10-01,7,9,8.0,444
15182,2017-10,ANG MO KIO,3 ROOM,121,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1978,60 years,295000.0,2017,4,47,4402.985074626866,2017-10-01,7,9,8.0,121
15183,2017-10,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1980,61 years 04 months,295000.0,2017,4,45,4338.235294117647,2017-10-01,7,9,8.0,465
15184,2017-10,BEDOK,3 ROOM,503,BEDOK NTH ST 3,04 TO 06,59.0,Improved,1978,59 years 06 months,246000.0,2017,4,47,4169.4915254237285,2017-10-01,4,6,5.0,503
15185,2017-10,ANG MO KIO,3 ROOM,433,ANG MO KIO AVE 10,07 TO 09,67.0,New Generation,1979,60 years 03 months,297500.0,2017,4,46,4440.298507462687,2017-10-01,7,9,8.0,433
15186,2017-10,ANG MO KIO,3 ROOM,333,ANG MO KIO AVE 1,10 TO 12,68.0,New Generation,1981,62 years 04 months,300000.0,2017,4,44,4411.764705882353,2017-10-01,10,12,11.0,333
15187,2017-10,ANG MO KIO,3 ROOM,440,ANG MO KIO AVE 10,10 TO 12,67.0,New Generation,1979,60 years 03 months,300000.0,2017,4,46,4477.611940298508,2017-10-01,10,12,11.0,440
15188,2017-10,ANG MO KIO,3 ROOM,462,ANG MO KIO AVE 10,01 TO 03,82.0,New Generation,1980,61 years 04 months,300000.0,2017,4,45,3658.5365853658536,2017-10-01,1,3,2.0,462
15189,2017-10,ANG MO KIO,3 ROOM,302,ANG MO KIO AVE 3,10 TO 12,73.0,New Generation,1978,59 years 05 months,315000.0,2017,4,47,4315.068493150685,2017-10-01,10,12,11.0,302
15190,2017-10,ANG MO KIO,3 ROOM,505,ANG MO KIO AVE 8,10 TO 12,68.0,New Generation,1980,61 years 11 months,315000.0,2017,4,45,4632.35294117647,2017-10-01,10,12,11.0,505
15191,2017-10,ANG MO KIO,3 ROOM,471,ANG MO KIO AVE 10,07 TO 09,67.0,New Generation,1979,60 years 09 months,315000.0,2017,4,46,4701.492537313433,2017-10-01,7,9,8.0,471
15192,2017-10,ANG MO KIO,3 ROOM,126,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1978,59 years 11 months,315000.0,2017,4,47,4701.492537313433,2017-10-01,4,6,5.0,126
15193,2017-10,ANG MO KIO,3 ROOM,643,ANG MO KIO AVE 5,07 TO 09,75.0,New Generation,1980,62 years 01 month,315000.0,2017,4,45,4200.0,2017-10-01,7,9,8.0,643
15194,2017-10,ANG MO KIO,3 ROOM,117,ANG MO KIO AVE 4,07 TO 09,74.0,New Generation,1978,59 years 07 months,316000.0,2017,4,47,4270.27027027027,2017-10-01,7,9,8.0,117
15195,2017-10,ANG MO KIO,3 ROOM,462,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,61 years 04 months,320000.0,2017,4,45,4705.882352941177,2017-10-01,10,12,11.0,462
15196,2017-10,ANG MO KIO,3 ROOM,418,ANG MO KIO AVE 10,04 TO 06,74.0,New Generation,1979,60 years 10 months,325000.0,2017,4,46,4391.891891891892,2017-10-01,4,6,5.0,418
15197,2017-10,ANG MO KIO,3 ROOM,584,ANG MO KIO AVE 3,10 TO 12,67.0,New Generation,1979,60 years 08 months,328000.0,2017,4,46,4895.522388059701,2017-10-01,10,12,11.0,584
15198,2017-10,ANG MO KIO,3 ROOM,644,ANG MO KIO AVE 4,07 TO 09,75.0,New Generation,1980,62 years 02 months,338000.0,2017,4,45,4506.666666666667,2017-10-01,7,9,8.0,644
15199,2017-10,ANG MO KIO,3 ROOM,559,ANG MO KIO AVE 10,04 TO 06,82.0,New Generation,1980,61 years 03 months,340000.0,2017,4,45,4146.341463414634,2017-10-01,4,6,5.0,559
15200,2017-10,ANG MO KIO,3 ROOM,587,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1979,60 years 08 months,340000.0,2017,4,46,5074.626865671642,2017-10-01,4,6,5.0,587
15201,2017-10,ANG MO KIO,3 ROOM,180,ANG MO KIO AVE 5,07 TO 09,82.0,New Generation,1981,62 years 06 months,340000.0,2017,4,44,4146.341463414634,2017-10-01,7,9,8.0,180
15202,2017-10,ANG MO KIO,3 ROOM,513,ANG MO KIO AVE 8,07 TO 09,67.0,New Generation,1984,65 years 11 months,343000.0,2017,4,41,5119.4029850746265,2017-10-01,7,9,8.0,513
15203,2017-10,ANG MO KIO,3 ROOM,604,ANG MO KIO AVE 5,04 TO 06,82.0,New Generation,1980,61 years 08 months,351000.0,2017,4,45,4280.487804878048,2017-10-01,4,6,5.0,604
15204,2017-10,ANG MO KIO,3 ROOM,421,ANG MO KIO AVE 10,10 TO 12,74.0,New Generation,1979,60 years 10 months,370000.0,2017,4,46,5000.0,2017-10-01,10,12,11.0,421
15205,2017-10,ANG MO KIO,3 ROOM,109,ANG MO KIO AVE 4,10 TO 12,82.0,New Generation,1978,59 years 10 months,372000.0,2017,4,47,4536.585365853659,2017-10-01,10,12,11.0,109
15206,2017-10,ANG MO KIO,3 ROOM,255,ANG MO KIO AVE 4,04 TO 06,88.0,New Generation,1977,58 years 09 months,372000.0,2017,4,48,4227.272727272727,2017-10-01,4,6,5.0,255
15207,2017-10,ANG MO KIO,3 ROOM,424,ANG MO KIO AVE 3,07 TO 09,73.0,New Generation,1979,60 years 03 months,375000.0,2017,4,46,5136.986301369863,2017-10-01,7,9,8.0,424
15208,2017-10,ANG MO KIO,3 ROOM,422,ANG MO KIO AVE 3,04 TO 06,88.0,New Generation,1979,60 years 03 months,388000.0,2017,4,46,4409.090909090909,2017-10-01,4,6,5.0,422
15209,2017-10,ANG MO KIO,3 ROOM,578,ANG MO KIO AVE 10,13 TO 15,81.0,New Generation,1980,61 years 03 months,390000.0,2017,4,45,4814.814814814815,2017-10-01,13,15,14.0,578
15210,2017-10,ANG MO KIO,3 ROOM,302,ANG MO KIO AVE 3,04 TO 06,73.0,New Generation,1978,59 years 05 months,398000.0,2017,4,47,5452.054794520548,2017-10-01,4,6,5.0,302
15211,2017-10,ANG MO KIO,3 ROOM,345,ANG MO KIO AVE 3,04 TO 06,88.0,New Generation,1978,59 years 06 months,398000.0,2017,4,47,4522.727272727273,2017-10-01,4,6,5.0,345
15212,2017-10,ANG MO KIO,3 ROOM,308A,ANG MO KIO AVE 1,07 TO 09,70.0,Model A,2012,93 years 11 months,445000.0,2017,4,13,6357.142857142857,2017-10-01,7,9,8.0,308
15213,2017-10,ANG MO KIO,4 ROOM,214,ANG MO KIO AVE 3,07 TO 09,82.0,New Generation,1976,57 years 06 months,380000.0,2017,4,49,4634.1463414634145,2017-10-01,7,9,8.0,214
15214,2017-10,ANG MO KIO,4 ROOM,179,ANG MO KIO AVE 5,01 TO 03,91.0,New Generation,1981,62 years 06 months,400000.0,2017,4,44,4395.604395604396,2017-10-01,1,3,2.0,179
15215,2017-10,ANG MO KIO,4 ROOM,182,ANG MO KIO AVE 5,07 TO 09,93.0,New Generation,1981,62 years 06 months,400000.0,2017,4,44,4301.075268817204,2017-10-01,7,9,8.0,182
15216,2017-10,ANG MO KIO,4 ROOM,547,ANG MO KIO AVE 10,10 TO 12,92.0,New Generation,1981,62 years 03 months,420000.0,2017,4,44,4565.217391304348,2017-10-01,10,12,11.0,547
15217,2017-10,ANG MO KIO,4 ROOM,127,ANG MO KIO AVE 3,01 TO 03,92.0,New Generation,1978,59 years 11 months,420000.0,2017,4,47,4565.217391304348,2017-10-01,1,3,2.0,127
15218,2017-10,ANG MO KIO,4 ROOM,118,ANG MO KIO AVE 4,10 TO 12,90.0,New Generation,1978,59 years 07 months,430000.0,2017,4,47,4777.777777777777,2017-10-01,10,12,11.0,118
15219,2017-10,ANG MO KIO,4 ROOM,436,ANG MO KIO AVE 10,07 TO 09,92.0,New Generation,1979,60 years 03 months,442000.0,2017,4,46,4804.347826086957,2017-10-01,7,9,8.0,436
15220,2017-10,ANG MO KIO,4 ROOM,584,ANG MO KIO AVE 3,04 TO 06,91.0,New Generation,1979,60 years 08 months,468000.0,2017,4,46,5142.857142857143,2017-10-01,4,6,5.0,584
15221,2017-10,ANG MO KIO,4 ROOM,131,ANG MO KIO AVE 3,10 TO 12,98.0,New Generation,1979,60 years 03 months,479000.0,2017,4,46,4887.755102040816,2017-10-01,10,12,11.0,131
15222,2017-10,ANG MO KIO,4 ROOM,427,ANG MO KIO AVE 3,10 TO 12,92.0,New Generation,1978,60 years,480000.0,2017,4,47,5217.391304347826,2017-10-01,10,12,11.0,427
15223,2017-10,ANG MO KIO,4 ROOM,572,ANG MO KIO AVE 3,10 TO 12,92.0,New Generation,1979,60 years 07 months,480000.0,2017,4,46,5217.391304347826,2017-10-01,10,12,11.0,572
15224,2017-10,ANG MO KIO,4 ROOM,344,ANG MO KIO AVE 3,07 TO 09,98.0,New Generation,1978,59 years 06 months,550000.0,2017,4,47,5612.244897959184,2017-10-01,7,9,8.0,344
15225,2017-10,ANG MO KIO,4 ROOM,588C,ANG MO KIO ST 52,16 TO 18,90.0,DBSS,2011,92 years 10 months,670000.0,2017,4,14,7444.444444444444,2017-10-01,16,18,17.0,588
15226,2017-10,ANG MO KIO,4 ROOM,596A,ANG MO KIO ST 52,25 TO 27,91.0,Model A,2002,84 years 02 months,675888.0,2017,4,23,7427.340659340659,2017-10-01,25,27,26.0,596
15227,2017-10,ANG MO KIO,4 ROOM,588D,ANG MO KIO ST 52,28 TO 30,91.0,DBSS,2011,92 years 10 months,770000.0,2017,4,14,8461.538461538461,2017-10-01,28,30,29.0,588
15228,2017-10,ANG MO KIO,4 ROOM,584,ANG MO KIO AVE 3,04 TO 06,91.0,New Generation,1979,60 years 08 months,468000.0,2017,4,46,5142.857142857143,2017-10-01,4,6,5.0,584
15229,2017-10,ANG MO KIO,5 ROOM,132,ANG MO KIO AVE 3,01 TO 03,123.0,Standard,1979,60 years 03 months,530000.0,2017,4,46,4308.943089430894,2017-10-01,1,3,2.0,132
15230,2017-10,ANG MO KIO,5 ROOM,609,ANG MO KIO AVE 4,01 TO 03,132.0,Model A,1993,74 years 06 months,580000.0,2017,4,32,4393.939393939394,2017-10-01,1,3,2.0,609
15231,2017-10,ANG MO KIO,5 ROOM,648,ANG MO KIO AVE 5,07 TO 09,121.0,Improved,1980,62 years 01 month,585000.0,2017,4,45,4834.710743801653,2017-10-01,7,9,8.0,648
15232,2017-10,ANG MO KIO,5 ROOM,648,ANG MO KIO AVE 5,10 TO 12,121.0,Improved,1980,62 years 01 month,590000.0,2017,4,45,4876.033057851239,2017-10-01,10,12,11.0,648
15233,2017-10,ANG MO KIO,5 ROOM,642,ANG MO KIO AVE 5,07 TO 09,123.0,Improved,1980,62 years 01 month,593500.0,2017,4,45,4825.20325203252,2017-10-01,7,9,8.0,642
15234,2017-10,ANG MO KIO,5 ROOM,501,ANG MO KIO AVE 5,04 TO 06,121.0,Improved,1981,62 years 03 months,600000.0,2017,4,44,4958.677685950413,2017-10-01,4,6,5.0,501
15235,2017-10,ANG MO KIO,5 ROOM,459,ANG MO KIO AVE 10,13 TO 15,120.0,Improved,1980,61 years 03 months,605000.0,2017,4,45,5041.666666666667,2017-10-01,13,15,14.0,459
15236,2017-10,ANG MO KIO,5 ROOM,460,ANG MO KIO AVE 10,19 TO 21,120.0,Improved,1980,61 years 03 months,630000.0,2017,4,45,5250.0,2017-10-01,19,21,20.0,460
15237,2017-10,ANG MO KIO,5 ROOM,596C,ANG MO KIO ST 52,07 TO 09,110.0,Improved,2002,84 years 02 months,660000.0,2017,4,23,6000.0,2017-10-01,7,9,8.0,596
15238,2017-10,ANG MO KIO,5 ROOM,588B,ANG MO KIO ST 52,10 TO 12,112.0,DBSS,2011,92 years 10 months,755000.0,2017,4,14,6741.071428571428,2017-10-01,10,12,11.0,588
15239,2017-10,ANG MO KIO,5 ROOM,588D,ANG MO KIO ST 52,10 TO 12,117.0,DBSS,2011,92 years 10 months,842000.0,2017,4,14,7196.581196581196,2017-10-01,10,12,11.0,588
15240,2017-10,BEDOK,3 ROOM,503,BEDOK NTH ST 3,04 TO 06,59.0,Improved,1978,59 years 06 months,240000.0,2017,4,47,4067.7966101694915,2017-10-01,4,6,5.0,503
15241,2017-10,BEDOK,3 ROOM,501,BEDOK NTH ST 3,04 TO 06,59.0,Improved,1978,59 years 06 months,254000.0,2017,4,47,4305.0847457627115,2017-10-01,4,6,5.0,501
15242,2017-10,BEDOK,3 ROOM,549,BEDOK NTH AVE 1,04 TO 06,67.0,New Generation,1984,66 years,270000.0,2017,4,41,4029.8507462686566,2017-10-01,4,6,5.0,549
15243,2017-10,BEDOK,3 ROOM,103,BEDOK NTH AVE 4,07 TO 09,67.0,New Generation,1977,58 years 09 months,270000.0,2017,4,48,4029.8507462686566,2017-10-01,7,9,8.0,103
15244,2017-10,BEDOK,3 ROOM,620,BEDOK RESERVOIR RD,04 TO 06,60.0,Improved,1986,67 years 10 months,275000.0,2017,4,39,4583.333333333333,2017-10-01,4,6,5.0,620
15245,2017-10,BEDOK,3 ROOM,126,BEDOK RESERVOIR RD,01 TO 03,64.0,Simplified,1987,68 years 06 months,277000.0,2017,4,38,4328.125,2017-10-01,1,3,2.0,126
15246,2017-10,BEDOK,3 ROOM,551,BEDOK NTH AVE 1,01 TO 03,67.0,New Generation,1980,61 years 07 months,280000.0,2017,4,45,4179.104477611941,2017-10-01,1,3,2.0,551
15247,2017-10,BEDOK,3 ROOM,32,CHAI CHEE AVE,01 TO 03,65.0,Improved,1974,55 years 03 months,280000.0,2017,4,51,4307.692307692308,2017-10-01,1,3,2.0,32
15248,2017-10,BEDOK,3 ROOM,616,BEDOK RESERVOIR RD,01 TO 03,68.0,New Generation,1982,63 years 07 months,285000.0,2017,4,43,4191.176470588235,2017-10-01,1,3,2.0,616
15249,2017-10,BEDOK,3 ROOM,530,BEDOK NTH ST 3,04 TO 06,68.0,New Generation,1979,60 years 11 months,294000.0,2017,4,46,4323.529411764706,2017-10-01,4,6,5.0,530
15250,2017-10,BEDOK,3 ROOM,549,BEDOK NTH AVE 1,10 TO 12,67.0,New Generation,1984,66 years,295000.0,2017,4,41,4402.985074626866,2017-10-01,10,12,11.0,549
15251,2017-10,BEDOK,3 ROOM,45,CHAI CHEE ST,04 TO 06,68.0,New Generation,1980,61 years 07 months,295000.0,2017,4,45,4338.235294117647,2017-10-01,4,6,5.0,45
15252,2017-10,BEDOK,3 ROOM,57,NEW UPP CHANGI RD,01 TO 03,68.0,Improved,1985,67 years,297000.0,2017,4,40,4367.64705882353,2017-10-01,1,3,2.0,57
15253,2017-10,BEDOK,3 ROOM,532,BEDOK NTH ST 3,10 TO 12,68.0,New Generation,1980,61 years 03 months,298000.0,2017,4,45,4382.35294117647,2017-10-01,10,12,11.0,532
15254,2017-10,BEDOK,3 ROOM,529,BEDOK NTH ST 3,07 TO 09,68.0,New Generation,1979,60 years 11 months,300000.0,2017,4,46,4411.764705882353,2017-10-01,7,9,8.0,529
15255,2017-10,BEDOK,3 ROOM,609,BEDOK RESERVOIR RD,04 TO 06,67.0,New Generation,1982,63 years 09 months,300000.0,2017,4,43,4477.611940298508,2017-10-01,4,6,5.0,609
15256,2017-10,BEDOK,3 ROOM,713,BEDOK RESERVOIR RD,01 TO 03,68.0,New Generation,1981,62 years 09 months,300000.0,2017,4,44,4411.764705882353,2017-10-01,1,3,2.0,713
15257,2017-10,BEDOK,3 ROOM,59,CHAI CHEE RD,01 TO 03,79.0,Model A,1984,65 years 03 months,300000.0,2017,4,41,3797.46835443038,2017-10-01,1,3,2.0,59
15258,2017-10,BEDOK,3 ROOM,28,NEW UPP CHANGI RD,10 TO 12,65.0,Improved,1977,58 years 07 months,300000.0,2017,4,48,4615.384615384615,2017-10-01,10,12,11.0,28
15259,2017-10,BEDOK,3 ROOM,529,BEDOK NTH ST 3,10 TO 12,68.0,New Generation,1979,60 years 10 months,305000.0,2017,4,46,4485.294117647059,2017-10-01,10,12,11.0,529
15260,2017-10,BEDOK,3 ROOM,418,BEDOK NTH AVE 2,04 TO 06,67.0,New Generation,1978,60 years 01 month,310000.0,2017,4,47,4626.865671641791,2017-10-01,4,6,5.0,418
15261,2017-10,BEDOK,3 ROOM,55,CHAI CHEE DR,10 TO 12,76.0,Model A,1984,65 years 06 months,310000.0,2017,4,41,4078.9473684210525,2017-10-01,10,12,11.0,55
15262,2017-10,BEDOK,3 ROOM,57,NEW UPP CHANGI RD,13 TO 15,60.0,Improved,1985,67 years,310000.0,2017,4,40,5166.666666666667,2017-10-01,13,15,14.0,57
15263,2017-10,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,10 TO 12,68.0,New Generation,1980,61 years 08 months,320000.0,2017,4,45,4705.882352941177,2017-10-01,10,12,11.0,550
15264,2017-10,BEDOK,3 ROOM,117,BEDOK NTH RD,10 TO 12,73.0,New Generation,1978,59 years 07 months,320000.0,2017,4,47,4383.561643835616,2017-10-01,10,12,11.0,117
15265,2017-10,BEDOK,3 ROOM,2,BEDOK STH AVE 1,04 TO 06,73.0,Improved,1976,57 years 03 months,320000.0,2017,4,49,4383.561643835616,2017-10-01,4,6,5.0,2
15266,2017-10,BEDOK,3 ROOM,40,CHAI CHEE AVE,07 TO 09,65.0,Improved,1974,55 years 03 months,320000.0,2017,4,51,4923.076923076923,2017-10-01,7,9,8.0,40
15267,2017-10,BEDOK,3 ROOM,24,NEW UPP CHANGI RD,04 TO 06,73.0,New Generation,1978,60 years,320000.0,2017,4,47,4383.561643835616,2017-10-01,4,6,5.0,24
15268,2017-10,BEDOK,3 ROOM,129,BEDOK NTH ST 2,04 TO 06,82.0,New Generation,1978,59 years 08 months,323000.0,2017,4,47,3939.0243902439024,2017-10-01,4,6,5.0,129
15269,2017-10,BEDOK,3 ROOM,420,BEDOK NTH ST 1,04 TO 06,68.0,New Generation,1979,60 years 03 months,328000.0,2017,4,46,4823.529411764706,2017-10-01,4,6,5.0,420
15270,2017-10,BEDOK,3 ROOM,70,BEDOK STH RD,10 TO 12,67.0,New Generation,1978,59 years 03 months,328000.0,2017,4,47,4895.522388059701,2017-10-01,10,12,11.0,70
15271,2017-10,BEDOK,3 ROOM,201,BEDOK NTH ST 1,01 TO 03,73.0,New Generation,1979,60 years 09 months,330000.0,2017,4,46,4520.54794520548,2017-10-01,1,3,2.0,201
15272,2017-10,BEDOK,3 ROOM,70,BEDOK STH RD,13 TO 15,67.0,New Generation,1978,59 years 03 months,333800.0,2017,4,47,4982.089552238806,2017-10-01,13,15,14.0,70
15273,2017-10,BEDOK,3 ROOM,37,CHAI CHEE AVE,10 TO 12,66.0,Improved,1983,64 years 07 months,335000.0,2017,4,42,5075.757575757576,2017-10-01,10,12,11.0,37
15274,2017-10,BEDOK,3 ROOM,545,BEDOK NTH ST 3,10 TO 12,82.0,New Generation,1980,61 years 07 months,335888.0,2017,4,45,4096.195121951219,2017-10-01,10,12,11.0,545
15275,2017-10,BEDOK,3 ROOM,412,BEDOK NTH AVE 2,04 TO 06,67.0,New Generation,1979,60 years 07 months,338000.0,2017,4,46,5044.776119402985,2017-10-01,4,6,5.0,412
15276,2017-10,BEDOK,3 ROOM,205,BEDOK NTH ST 1,04 TO 06,68.0,New Generation,1979,60 years 09 months,340000.0,2017,4,46,5000.0,2017-10-01,4,6,5.0,205
15277,2017-10,BEDOK,3 ROOM,205,BEDOK NTH ST 1,04 TO 06,68.0,New Generation,1979,60 years 09 months,363000.0,2017,4,46,5338.235294117647,2017-10-01,4,6,5.0,205
15278,2017-10,BEDOK,3 ROOM,41,CHAI CHEE ST,10 TO 12,82.0,New Generation,1985,66 years 08 months,368000.0,2017,4,40,4487.804878048781,2017-10-01,10,12,11.0,41
15279,2017-10,BEDOK,3 ROOM,44,CHAI CHEE ST,10 TO 12,82.0,New Generation,1980,61 years 07 months,370000.0,2017,4,45,4512.195121951219,2017-10-01,10,12,11.0,44
15280,2017-10,BEDOK,3 ROOM,70,BEDOK STH RD,04 TO 06,82.0,New Generation,1978,59 years 03 months,378888.0,2017,4,47,4620.585365853659,2017-10-01,4,6,5.0,70
15281,2017-10,BEDOK,3 ROOM,409,BEDOK NTH AVE 2,04 TO 06,82.0,New Generation,1980,61 years 06 months,388888.0,2017,4,45,4742.536585365854,2017-10-01,4,6,5.0,409
15282,2017-10,BEDOK,3 ROOM,416,BEDOK NTH AVE 2,01 TO 03,82.0,New Generation,1978,60 years 02 months,399000.0,2017,4,47,4865.8536585365855,2017-10-01,1,3,2.0,416
15283,2017-10,BEDOK,3 ROOM,219A,BEDOK CTRL,13 TO 15,69.0,Model A,2010,91 years 07 months,510000.0,2017,4,15,7391.304347826087,2017-10-01,13,15,14.0,219
15284,2017-10,BEDOK,4 ROOM,119,BEDOK RESERVOIR RD,01 TO 03,93.0,New Generation,1985,67 years 02 months,340000.0,2017,4,40,3655.9139784946237,2017-10-01,1,3,2.0,119
15285,2017-10,BEDOK,4 ROOM,133,BEDOK RESERVOIR RD,01 TO 03,103.0,Model A,1987,68 years 03 months,360000.0,2017,4,38,3495.145631067961,2017-10-01,1,3,2.0,133
15286,2017-10,BEDOK,4 ROOM,95,BEDOK NTH AVE 4,01 TO 03,92.0,New Generation,1979,60 years 08 months,368000.0,2017,4,46,4000.0,2017-10-01,1,3,2.0,95
15287,2017-10,BEDOK,4 ROOM,128,BEDOK RESERVOIR RD,07 TO 09,84.0,Simplified,1986,68 years 02 months,370000.0,2017,4,39,4404.761904761905,2017-10-01,7,9,8.0,128
15288,2017-10,BEDOK,4 ROOM,128,BEDOK RESERVOIR RD,04 TO 06,84.0,Simplified,1986,68 years 01 month,371000.0,2017,4,39,4416.666666666667,2017-10-01,4,6,5.0,128
15289,2017-10,BEDOK,4 ROOM,6,BEDOK STH AVE 2,07 TO 09,82.0,Improved,1976,57 years 03 months,378000.0,2017,4,49,4609.756097560976,2017-10-01,7,9,8.0,6
15290,2017-10,BEDOK,4 ROOM,706,BEDOK NTH RD,07 TO 09,91.0,New Generation,1980,62 years 01 month,380000.0,2017,4,45,4175.824175824176,2017-10-01,7,9,8.0,706
15291,2017-10,BEDOK,4 ROOM,148,BEDOK RESERVOIR RD,10 TO 12,84.0,Simplified,1987,68 years 05 months,380000.0,2017,4,38,4523.809523809524,2017-10-01,10,12,11.0,148
15292,2017-10,BEDOK,4 ROOM,41,BEDOK STH RD,07 TO 09,84.0,Improved,1977,58 years 11 months,380000.0,2017,4,48,4523.809523809524,2017-10-01,7,9,8.0,41
15293,2017-10,BEDOK,4 ROOM,42,BEDOK STH RD,10 TO 12,84.0,Improved,1977,59 years,385000.0,2017,4,48,4583.333333333333,2017-10-01,10,12,11.0,42
15294,2017-10,BEDOK,4 ROOM,53,NEW UPP CHANGI RD,04 TO 06,84.0,Improved,1977,58 years 11 months,390000.0,2017,4,48,4642.857142857143,2017-10-01,4,6,5.0,53
